Time,intracellular,extracellular,glucose_inside_cell,glucose_outside_cell,lactose,glucose_hexokinase,hexokinase,glucose_6_phosphate,hexokinase_inhibited,fructose_6_phosphate,fructose_16_diphosphate,dihydroxyacetone_3_phosphate,glyceraldehyde_3_phosphate,glycerol,pyruvate,_6_phosphogluconolactone,NADP,NADPH,_6_phosphogluconate,CO2A,ribulose_5_phosphate,ribose_5_phosphate,xylulose_5_phosphate,sedoheptulose_7_phosphate,erythrose_4_phosphate,lactate,acetyl_CoA,CO2B,CIT0C,CO2C,CO2D,fatty_acids,CIT2C,CIT1C,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30
2560.0,1.0,1.0,2.6409622419211503,50.0,60.77594598588668,1.3633874253687574E-4,1.417356038860342E-4,0.3055481758920161,7.219276535742467E-4,0.05249776500533454,0.012882281234662974,0.09285361431567571,0.035161754566335274,0.4178412653359121,0.059366206623457166,0.32937642014152146,0.2312497011557003,3.587750298844298,1.8871607735078864,9.03142463004212,0.23082518702183014,0.15974418625812883,0.08169523913047026,0.020979452607382414,0.006025794917351998,4.5791940994122315,1.615317731601397E-4,19.99698175720558,505.2066196523796,19.99280412038397,19.993074418618992,20.93164947601938,0.15855080485670306,0.15855131008215081,0.16010745365786105,0.02376866017729035,0.1363387424912937,0.13633874253687575,9.570486928184383E-11,0.10947236567107245,0.12737972814293747,0.12737972831588282,0.1273797842553246,-4.5768572931592644E-8,0.26371315924751454,0.026866228653764868,0.026866125473029974,0.02685998132681444,0.008953403533709822,0.01790719757622422,0.00895363981905325,0.008953682363544473,0.008953679524036338,-5.08610851002401E-4,0.059366206623457166,0.026808071034563032,0.059357247542188504,0.05934484701965102,0.05934564934869454,0.053816254482664465,-9.009120024088978E-5,0.05945636341562001,0.05945655182126365,0.05945674128080655
2570.0,1.0,1.0,2.640962749143227,50.0,61.01363261052335,1.3633828910012023E-4,1.4173510527923152E-4,0.30554964952818736,7.219286056179377E-4,0.05249775888075958,0.012882279435439266,0.09285351244174535,0.03516171433326769,0.4178408069058396,0.059363708033269895,0.32937739684269396,0.23124920396253335,3.5877507960374646,1.887221405089109,9.031937686688917,0.2308190122949933,0.15974183234873476,0.08169399774204365,0.02097905709606246,0.00602576660521702,4.574120310038231,1.6087754146600793E-4,19.997070029587377,507.25518021028716,19.993913677502547,19.994177915008706,20.930739520826567,0.15854894472258046,0.158549437968803,0.16010700425910063,0.02376866474228904,0.1363382890550095,0.13633828910012025,9.47153040812285E-11,0.10947289624133985,0.12737971337126716,0.1273797135581345,0.12737976965732356,-4.5899273715122035E-8,0.2637128574995077,0.02686524617626862,0.026865153959752572,0.026859171206712773,0.008953132930700162,0.017906653409888302,0.008953367434113528,0.00895340965557882,0.008953406833065624,-5.061489140210189E-4,0.059363708033269895,0.0268084655903644,0.05935501133786385,0.05934564269968314,0.05934642700559149,0.053816261940561966,-9.189723606609562E-5,0.05945567032852703,0.059455854270967674,0.059456039238301124
2580.0,1.0,1.0,2.6409632511304255,50.0,61.25131928057386,1.36337840340696E-4,1.417346118160355E-4,0.30555110799221474,7.21929547840847E-4,0.05249775219444235,0.012882277499040019,0.09285341028828596,0.03516167400746745,0.4178403472176955,0.05936124130170982,0.329378265403114,0.23124864785990748,3.5877513521400903,1.8872804415598314,9.032438832833233,0.23081288382616205,0.15973949616638322,0.08169276557229596,0.020978664628624032,0.006025738462559393,4.569071083374304,1.6022861805137172E-4,19.997155716799526,509.30373789033393,19.995008447042835,19.995266757703412,20.92981158276348,0.15854712862583575,0.1585476101999759,0.160106559498443,0.023768669260173826,0.13633784029604956,0.13633784034069601,9.374053588212788E-11,0.10947342135525287,0.12737969723639386,0.12737969743677724,0.12737975368404042,-4.602043190971017E-8,0.2637125550560059,0.02686427380961831,0.02686419225820199,0.02685836714717027,0.008952864353412696,0.017906113325780106,0.008953097093258849,0.008953138995061276,0.008953136189443881,-5.036983026358575E-4,0.05936124130170982,0.02680883905493739,0.05935279929264014,0.0593464260627318,0.05934719274480447,0.053816270282101356,-9.368780635841804E-5,0.05945499364104473,0.05945517323468841,0.05945535382499097
2590.0,1.0,1.0,2.6409637479610133,50.0,61.489005995570594,1.3633739618871152E-4,1.4173412341958168E-4,0.3055525515100993,7.219304803891044E-4,0.05249774496263667,0.012882275429473742,0.09285330787622413,0.035161633596713204,0.41783988636565406,0.05935880581857832,0.3293790287795478,0.2312480346047501,3.5877519653952477,1.8873379200185447,9.032928337033884,0.2308068011448664,0.15973717752884795,0.08169154252886386,0.020978275172683938,0.006025710488389499,4.564046306355425,1.5958493803944668E-4,19.99723889469869,511.3522924862752,19.996088713952286,19.996341228836673,20.928865815532923,0.1585453554376665,0.15854582563888897,0.16010611930654228,0.023768673731649117,0.13633739614452237,0.13633739618871152,9.278027268179185E-11,0.10947394109400939,0.12737967977774955,0.12737967999125174,0.12737973637520605,-4.613227133631881E-8,0.26371225197534903,0.026863311403132695,0.026863240224539432,0.0268575690866939,0.008952597781275985,0.017905577282284767,0.00895282877564,0.008952870361091117,0.008952867572271173,-5.01258978620363E-4,0.05935880581857832,0.026809191956556393,0.05935061102290706,0.05934719735512796,0.05934794680422739,0.053816279480928715,-9.546310109420235E-5,0.059454332932843856,0.05945450828912494,0.059454684614583364
2600.0,1.0,1.0,2.64096423971175,50.0,61.72669275505294,1.3633695657559673E-4,1.417336400144609E-4,0.3055539803038745,7.219314034064454E-4,0.05249773720126392,0.012882273230666865,0.09285320522601292,0.03516159310860667,0.41783942444175853,0.05935640098776027,0.329379689861047,0.23124736591279602,3.587752634087202,1.8873938767490281,9.033406462012989,0.2308007637875098,0.15973487625663968,0.08169032852070097,0.020977888696353208,0.006025682681728016,4.5590458662999955,1.5894643761557088E-4,19.997319636909314,513.4008437980175,19.99715475656725,19.997401603984912,20.927902370953625,0.15854362405867134,0.15854408317834412,0.1601056836153898,0.023768678157405746,0.13633695653185815,0.13633695657559672,9.183426362294276E-11,0.10947445553738216,0.12737966103395973,0.1273796612601924,0.12737971776972357,-4.62350193686234E-8,0.26371194831455,0.026862358808887432,0.026862297717553538,0.02685677696469302,0.008952333194017927,0.01790504523839763,0.008952562460713971,0.008952603733076148,0.008952600960956111,-4.988309035171897E-4,0.05935640098776027,0.026809524812233393,0.0593484461524401,0.05934795681725518,0.05934868941597045,0.05381628951130803,-9.722330712212424E-5,0.059453687794553484,0.05945385902200175,0.059454031191879045
2610.0,1.0,1.0,2.6409647264577503,50.0,61.96437955856707,1.363365214342242E-4,1.4173316152685177E-4,0.30555539459203945,7.219323170355481E-4,0.05249772892596762,0.01288227090647722,0.09285310235771664,0.03516155255060461,0.41783896153630223,0.05935402622692208,0.3293802514705033,0.23124664345929322,3.5877533565407047,1.8874483472378614,9.033873464776056,0.2307947712971305,0.1597325921729293,0.08168912345802591,0.020977505168216705,0.006025655041609305,4.5540696509121075,1.583130540055604E-4,19.997398014889583,515.4493916314676,19.998206846780423,19.99844815233389,20.926921398991205,0.15854193341820566,0.15854238174007332,0.16010525235843343,0.02376868253811975,0.13633652139092942,0.1363365214342242,9.090233498928752E-11,0.10947496476387451,0.1273796410429759,0.1273796412815596,0.12737969790579085,-4.632886785316259E-8,0.2637116441295346,0.026861415881669348,0.02686136459862299,0.02685599072144562,0.00895207057165507,0.01790451715370352,0.008952298128233446,0.008952339090721748,0.008952336335205034,-4.964140386483913E-4,0.05935402622692208,0.026809838127950677,0.0593463043122978,0.059348704683760904,0.05934942080656836,0.053816300348110566,-9.896860822648112E-5,0.059453057827523,0.05945322503182712,0.0594533931525275
2620.0,1.0,1.0,2.640965208273253,50.0,62.202066405665924,1.3633609069835023E-4,1.417326878838992E-4,0.30555679458811463,7.219332214143804E-4,0.05249772015190183,0.012882268460641645,0.09285299929070481,0.035161511929902446,0.4178384977364536,0.05935168096697279,0.32938071636531463,0.2312458688804593,3.5877541311195382,1.8875013661896562,9.034329596731164,0.23078882322370786,0.15973032510354498,0.08168792725240627,0.020977124557345964,0.006025627567061525,4.549117548283658,1.5768472545404366E-4,19.99747409799544,517.4979357983813,19.999245250204293,19.999481136841542,20.92592304778848,0.15854028247327775,0.15854072027377925,0.1601048254698978,0.023768686874459273,0.13633609065549282,0.13633609069835023,8.998409793171697E-11,0.10947546885020225,0.12737961984156207,0.12737962009212545,0.12737967682051954,-4.6414097454317016E-8,0.26371133947426834,0.02686048247888584,0.026860440731552658,0.026855210298125876,0.008951809894507966,0.017903992988402166,0.00895203575825744,0.00895207641403626,0.00895207367502645,-4.940083451326453E-4,0.05935168096697279,0.026810132398783403,0.059344185140476374,0.059349441183518564,0.05935014119694048,0.053816311966793075,-1.0069918519237304E-4,0.059452442643344636,0.059452605927479155,0.05945277010266722
2630.0,1.0,1.0,2.6409656852308068,50.0,62.43975329590904,1.363356643031476E-4,1.4173221901431107E-4,0.30555818050235184,7.219341166790579E-4,0.05249771089397596,0.012882265896836496,0.0928528960439726,0.0351614712535566,0.41783803312769424,0.05934936465192527,0.3293810872396088,0.2312450437737189,3.587754956226279,1.8875529675442575,9.03477510380452,0.23078291912350965,0.1597280748768603,0.08168673981662247,0.02097674683327985,0.0060256002571283706,4.544189446896353,1.5706139120410105E-4,19.99754795354271,519.5464761162165,20.00027022632972,20.00050081439568,20.92490746369518,0.15853867020804807,0.1585390977563966,0.16010440288550498,0.02376869116707726,0.13633566426072108,0.1363356643031476,8.907937061597426E-11,0.1094759678719069,0.12737959746588895,0.1273795977280686,0.1273796545502992,-4.649087870234325E-8,0.2637110344016745,0.026859558460557764,0.02685952598266997,0.026854435636713525,0.008951551143170346,0.017903472703251034,0.008951775331127875,0.008951815683316867,0.008951812960718675,-4.916137838904184E-4,0.05934936465192527,0.026810408109191525,0.05934208828195842,0.05935016653997434,0.05935085080273488,0.05381632434339418,-1.024152158641992E-4,0.05945184186377803,0.05945200132801803,0.05945216165864872
2640.0,1.0,1.0,2.6409661574017678,50.0,62.67744022886242,1.363352421848878E-4,1.4173175484800195E-4,0.3055595525410182,7.219350029632616E-4,0.05249770116674132,0.012882263218649787,0.09285279263602557,0.035161430528439765,0.41783756779330367,0.05934707673849809,0.3293813667251028,0.23124416969876832,3.58775583030123,1.8876031844925676,9.035210226554268,0.23077705855919634,0.15972584132375664,0.0816855610646741,0.020976371966003774,0.006025573110857848,4.539285235623631,1.564429914769769E-4,19.997619646867342,521.5950124079923,20.001282028680443,20.001507435967525,20.923874791297035,0.15853709563314383,0.15853751319155518,0.16010398454203356,0.023768695416615908,0.13633524214288587,0.1363352421848878,8.818788584043398E-11,0.10947646190309913,0.12737957395125837,0.12737957422469956,0.12737963113072093,-4.655943186548939E-8,0.2637107289632982,0.02685864368923152,0.0268586202206866,0.026853666680047183,0.00895129429851496,0.01790295625957551,0.00895151682746907,0.00895155687914195,0.008951554172860478,-4.89230315656873E-4,0.05934707673849809,0.026810665733188944,0.05934001338849666,0.05935088097122205,0.05935154983440025,0.05381633745451845,-1.0411687520597498E-4,0.05945125512040933,0.05945141086242894,0.05945156744683319
2650.0,1.0,1.0,2.6409666248561057,50.0,62.91512720409843,1.3633482428106585E-4,1.4173129531623268E-4,0.30556091090678517,7.219358803985189E-4,0.052497690984444706,0.012882260429594204,0.09285268908492367,0.035161389761258134,0.4178371018145559,0.059344816695820604,0.3293815573926108,0.2312432481782832,3.587756751821715,1.8876520494922933,9.035635200282002,0.23077124109959937,0.15972362427756193,0.08168439091175286,0.020975999925949076,0.006025546127305804,4.534404803732468,1.5582946745235202E-4,19.99768924138388,523.6435445021497,20.00228090496362,20.002501246761515,20.922825173444302,0.15853555778491826,0.15853596560878394,0.16010357037749046,0.02376869962370495,0.1363348242394822,0.13633482428106586,8.73094261005878E-11,0.10947695101659821,0.1273795493322335,0.12737954961658923,0.12737960659659509,-4.661997010657615E-8,0.263710423209436,0.026857738029955502,0.026857723316685872,0.026852903371748837,0.008951039341683465,0.017902443619248185,0.008951260228180772,0.008951299982367001,0.008951297292308112,-4.8685790099161556E-4,0.059344816695820604,0.026810905734551988,0.059337960118495514,0.05935158469016894,0.05935223849734927,0.05381635127732572,-1.0580433535917731E-4,0.05945068205441521,0.05945083416934435,0.05945098710329398
2660.0,1.0,1.0,2.6409670876625952,50.0,63.152814221195676,1.3633441053026462E-4,1.417308403514596E-4,0.30556225579852214,7.219367491137245E-4,0.052497680360993414,0.012882257533098568,0.09285258540824383,0.0351613489585369,0.41783663527055104,0.05934258400509787,0.3293816617531843,0.2312422806988063,3.587757719301192,1.8876995942831216,9.036050255142326,0.23076546631967187,0.15972142357400596,0.08168322927423036,0.020975630683982616,0.00602551930553223,4.52954804088507,1.5522076124905302E-4,19.997756798642204,525.6920722324165,20.003267097216305,20.003482486360962,20.921758751279697,0.15853405572475865,0.15853445406284042,0.1601031603309404,0.023768703788963355,0.13633441048909334,0.13633441053026463,8.644374589240628E-11,0.10947743528385803,0.12737952364255398,0.1273795239374849,0.1273795809819256,-4.667268882485587E-8,0.2637101171890267,0.026856841350212157,0.026856835144050573,0.026852145656249604,0.008950786254084698,0.017901934744684635,0.008951005514434488,0.008951044974119374,0.00895104230018948,-4.844965002895991E-4,0.05934258400509787,0.02681112856700348,0.059335928136847106,0.05935227790464844,0.059352916992068974,0.05381636578951787,-1.0747776569979033E-4,0.05945012231628405,0.05945027089678449,0.05945042027356516
2670.0,1.0,1.0,2.6409675458886777,50.0,63.39050127973889,1.3633400087222964E-4,1.4173038988741905E-4,0.30556358741172446,7.219376092359708E-4,0.05249766931001426,0.01288225453252247,0.09285248162316338,0.03516130812665194,0.4178361682385911,0.05934037815935873,0.3293816822595516,0.23124126871138065,3.587758731288617,1.887745849902072,9.036455616249981,0.2307597338002554,0.15971923905115518,0.08168207606960974,0.020975264211394354,0.006025492644606075,4.524714837140489,1.5461681590635967E-4,19.997822378382562,527.7405954376753,20.004240841947993,20.00445138886974,20.92067566426576,0.1585325885384999,0.15853297763307553,0.16010275434263166,0.023768707912998097,0.13633400083146463,0.13633400087222963,8.559063292910406E-11,0.10947791477512066,0.12737949691527892,0.12737949722045375,0.12737955432001513,-4.671779407772192E-8,0.26370981094988954,0.026855953519875797,0.02685595557844478,0.026851393478744434,0.008950535017384057,0.017901429598822977,0.008950752667663918,0.008950791835790891,0.008950789177896993,-4.821460737894827E-4,0.05934037815935873,0.026811334674426746,0.0593339171148454,0.05935296081760413,0.05935358551430197,0.05381638096932926,-1.0913733289303398E-4,0.059449575565619514,0.059449720701937464,0.059449866612403326
2680.0,1.0,1.0,2.6409679996008113,50.0,63.62818837931885,1.3633359524763838E-4,1.417299438588694E-4,0.30556490593785385,7.219384608887888E-4,0.052497657844752035,0.012882251431131005,0.0928523777463074,0.035161267271771844,0.4178357007934932,0.05933819866306306,0.32938162130700943,0.23124021363259753,3.5877597863674,1.8877908466975615,9.036851503785563,0.23075404312816897,0.15971707054939135,0.08168093121655569,0.02097490047989877,0.006025466143594772,4.519905082956113,1.5401757536546022E-4,19.997886038588994,529.7891139618336,20.00520237027961,20.0054081830506,20.919576050211727,0.15853115533561507,0.15853153542270715,0.1601023523536811,0.0237687119964073,0.13633359520727387,0.13633359524763838,8.474979694265451E-11,0.10947838955917986,0.12737946918254078,0.12737946949763526,0.12737952664327068,-4.675549192256767E-8,0.26370950453828884,0.026855074411153534,0.026855084497715377,0.02685064678518856,0.008950285613508309,0.01790092814513089,0.008950501669567795,0.008950540549036785,0.008950537907086262,-4.798065815861648E-4,0.05933819866306306,0.026811524491011395,0.059331926729954444,0.05935363362712157,0.059354244255076204,0.05381639679551099,-1.1078320094867836E-4,0.05944904147080152,0.05944918325085565,0.05944932578351518
2690.0,1.0,1.0,2.640968448863898,50.0,63.8658755195322,1.3633319359847377E-4,1.417295022020096E-4,0.3055662115656719,7.219393041950233E-4,0.05249764597825991,0.012882248232142006,0.09285227379402305,0.035161226399962144,0.4178352330088226,0.05933604503198499,0.3293814812352566,0.23123911684484566,3.5877608831551515,1.8878346143449198,9.037238133098056,0.23074839389570828,0.15971491791131512,0.08167979463478003,0.02097453946161086,0.0060254398015814215,4.515118669189088,1.5342298445188813E-4,19.997947835541144,531.8376276536989,20.00615190807841,20.00635309245914,20.918460045299785,0.15852975524885812,0.15853012655830023,0.16010195430658625,0.02376871603977508,0.13633319355850393,0.13633319359847376,8.392111034956698E-11,0.10947885970385927,0.12737944047600716,0.12737944080070474,0.1273794979835534,-4.678594223150867E-8,0.2637091979997161,0.026854203898571072,0.026854221781946054,0.02684990552227884,0.00895003802462211,0.01790043034756242,0.008950252502090235,0.008950291095762598,0.008950288469663718,-4.7747798363499444E-4,0.05933604503198499,0.026811698441513907,0.059329956665847804,0.05935429652672365,0.05935489340099738,0.05381641324732727,-1.1241553127162694E-4,0.05944851970892319,0.05944865821832179,0.05944879745936259
2700.0,1.0,1.0,2.6409688937420692,50.0,64.10356269998145,1.363327958675009E-4,1.4172906485389336E-4,0.30556750447978576,7.219401392739069E-4,0.05249763372318224,0.012882244938672275,0.0928521697820839,0.03516118551707252,0.4178347649555652,0.05933391679274702,0.32938126432880716,0.23123797969760837,3.587762020302388,1.8878771818595244,9.037615714806641,0.23074278570099008,0.1597127809817517,0.08167866624512167,0.02097418112904925,0.006025413617643775,4.510355487097638,1.5283298885769735E-4,19.99800782386455,533.8861363668564,20.00708967608984,20.007286335574914,20.91732778411087,0.15852838743340947,0.15852875018911672,0.1601015601445268,0.02376872004367862,0.1363327958279201,0.1363327958675009,8.310425904291957E-11,0.10947932527549105,0.1273794108263539,0.12737941116034496,0.12737946837183456,-4.6809383036361396E-8,0.26370889137804393,0.026853341858877222,0.026853367313285248,0.026849169637452874,0.008949792233145128,0.01789993617058759,0.008950005147431564,0.00895004345812624,0.008950040847787357,-4.751602397664084E-4,0.05933391679274702,0.026811856941358007,0.05932800661209416,0.05935494970530713,0.05935553313418332,0.05381643030453582,-1.1403448271579355E-4,0.0594480099653745,0.05944814528752855,0.05944828132091877
2710.0,1.0,1.0,2.640969334297997,50.0,64.34124992027479,1.3633240199870664E-4,1.417286317529228E-4,0.30556878486207606,7.219409662434211E-4,0.052497621091960864,0.012882241553788578,0.09285206572595588,0.03516114462883848,0.4178342967033204,0.05933181348271064,0.3293809728188814,0.23123680350768533,3.5877631964923116,1.8879185776115042,9.03798445489947,0.2307372181474234,0.1597106596076601,0.0816775459694421,0.02097382545512423,0.006025387590872706,4.505615428342294,1.5224753512467346E-4,19.99806605657945,535.934639959548,20.008015890065447,20.008208125928665,20.91617939964995,0.15852705106644951,0.15852740548648261,0.16010116981197475,0.02376872400868197,0.13633240195950927,0.13633240199870664,8.22990949613531E-11,0.10947978633942776,0.1273793802637656,0.12737938060674786,0.12737943783848715,-4.682594934024564E-8,0.2637085847162886,0.026852488171048794,0.026852520976026625,0.026848439078841935,0.008949548221727078,0.01789944557914568,0.008949759588029913,0.008949797618528432,0.008949795023858715,-4.728533096898279E-4,0.05933181348271064,0.02681200039688668,0.05932607626419493,0.05935559334742369,0.059356163632542744,0.053816447947384674,-1.1564021163241566E-4,0.05944751193378513,0.05944764414991857,0.059447777057430984
2720.0,1.0,1.0,2.6409697705932893,50.0,64.57893718002597,1.3633201193706857E-4,1.4172820283858738E-4,0.30557005289108713,7.219417852196458E-4,0.052497608096737945,0.012882238080483622,0.09285196164068825,0.03516110374083926,0.4178338283198139,0.05932973464964271,0.3293806088841577,0.23123558956011156,3.5877644104398856,1.8879588293392027,9.03834455483095,0.23073169084381143,0.15970855363810738,0.0816764337306384,0.020973472413123296,0.006025361720362141,4.500898384987054,1.5166657062759296E-4,19.99812258514812,537.9831382945576,20.008930760887683,20.009118672226137,20.915015023370767,0.1585257453465825,0.1585260916433383,0.16010078325434574,0.0237687279353396,0.1363320118982492,0.13633201193706856,8.150542437149189E-11,0.10948024295982398,0.12737934881769977,0.12737934916937763,0.1273794064131999,-4.6835840095127423E-8,0.26370827805629443,0.0268516427162222,0.02685168265649536,0.026847713795279837,0.008949305973253233,0.017898958538654714,0.008949515806561994,0.008949553559606943,0.00894955098051606,-4.705571530042459E-4,0.05932973464964271,0.026812129205508167,0.05932416532339325,0.05935622763332699,0.0593567850698194,0.05381646615659828,-1.172328719199324E-4,0.0594470253157383,0.059447154504968444,0.059447284366251865
2730.0,1.0,1.0,2.640970202688617,50.0,64.81662447885427,1.3633162562841114E-4,1.4172777805130724E-4,0.30557130874187677,7.219425963158576E-4,0.05249759474933592,0.01288223452167118,0.09285185754087227,0.03516106285848226,0.4178333598707102,0.059327679851427895,0.32938017465182906,0.23123433910895114,3.5877656608910464,1.8879979641621651,9.038696211617372,0.2307262034043043,0.15970646292423543,0.08167532945264608,0.020973121976715536,0.0060253360052073286,4.496204249500438,1.5109004355785369E-4,19.998177459520797,540.0316312390963,20.009834494691454,20.010018178469092,20.91383478520015,0.15852446949315102,0.15852480787353213,0.16010040041788542,0.02376873182419755,0.13633162558996445,0.13633162562841114,8.072298261958561E-11,0.10948069519958227,0.12737931651683845,0.1273793168769233,0.12737937412490963,-4.683924714754539E-8,0.2637079714386169,0.026850805377635734,0.026850852243001995,0.026846993736295843,0.008949065470842602,0.01789847501500646,0.008949273785941543,0.008949311264237217,0.008949308700635008,-4.682717292073821E-4,0.059327679851427895,0.02681224375585748,0.05932227349652457,0.05935685273905565,0.05935739761567334,0.05381648491336569,-1.188126150724977E-4,0.05944654982053202,0.05944667605993163,0.05944680295257455
2740.0,1.0,1.0,2.6409706306434786,50.0,65.05431181638441,1.3633124301958756E-4,1.4172735733263502E-4,0.3055725525865154,7.219433996432533E-4,0.05249758106132365,0.012882230880202282,0.09285175344072152,0.03516102198703385,0.4178328914199736,0.05932564865586459,0.3293796721989372,0.23123305337781314,3.5877669466221844,1.888036008594434,9.03903961793033,0.23072075544815407,0.1597043873192062,0.08167423306039072,0.020972774119940977,0.006025310444509653,4.491532914756465,1.5051790290767378E-4,19.998230728180285,542.0801186646904,20.01072729298236,20.010906844072736,20.912638813561813,0.15852322274575384,0.15852355341128527,0.16010002124987777,0.023768735675791304,0.13633124298150823,0.13633124301958757,7.995158261299689E-11,0.1094811431205323,0.12737928338924845,0.12737928375745822,0.12737934100188664,-4.6836337475042455E-8,0.2637076649027539,0.026849976040615786,0.02685002962584332,0.02684627885208446,0.008948826697836565,0.017897994974544754,0.008949033509310339,0.008949070715524447,0.008949068167321387,-4.6599699770229447E-4,0.05932564865586459,0.026812344427988764,0.05932040049594694,0.05935746883658959,0.059358001435834765,0.05381650419933277,-1.2037959022620314E-4,0.05944608516502174,0.05944620852965769,0.059446332529231975
2750.0,1.0,1.0,2.6409710545161893,50.0,65.29199919224637,1.363308640584888E-4,1.417269406252659E-4,0.3055737845943102,7.219441953119338E-4,0.05249756704404411,0.01288222715887223,0.0928516493541354,0.03516098113164306,0.41783242303015466,0.05932364064045876,0.3293791035534872,0.23123173356041726,3.5877682664395802,1.888072988557797,9.039374962188042,0.23071534659957135,0.15970232667814904,0.08167314447974645,0.02097242881719196,0.006025285037378818,4.486884274035575,1.4995009845468143E-4,19.99828243818521,544.1286004470742,20.011609352751684,20.011784863979866,20.91142723539971,0.15852200436383934,0.15852232751078607,0.1600996456986561,0.0237687394906457,0.13633086402077169,0.13633086405848882,7.919107454209054E-11,0.10948158678351125,0.1273792494624486,0.12737924983850793,0.12737930707184697,-4.6827270949734157E-8,0.26370735848732296,0.02684915459253423,0.026849214697262133,0.026845569093487676,0.008948589637792553,0.017897518384053773,0.008948794960030407,0.008948831896795396,0.008948829363902509,-4.6373291780402496E-4,0.05932364064045876,0.026812431593560195,0.05931854603946484,0.059358076093994225,0.05935859669224568,0.0538165239965937,-1.2193394420431441E-4,0.05944563107345985,0.05944575163643975,0.05944587281654477
2760.0,1.0,1.0,2.6409714743641604,50.0,65.52968660607532,1.363304886938492E-4,1.4172652787282033E-4,0.30557500493130624,7.219449834296693E-4,0.05249755270853922,0.012882223360401904,0.09285154529458464,0.03516094029729803,0.41783195476187523,0.059321655392110664,0.3293784706952389,0.23123038082146163,3.587769619178536,1.8881089293939322,9.039702428645422,0.23070997648780142,0.1597002808581425,0.08167206363756468,0.02097208604321598,0.006025259782925048,4.482258221025456,1.4938658074659908E-4,19.99833263521198,546.1770764660852,20.0124808665887,20.012652428772498,20.910200176200938,0.1585208136260504,0.15852112944559923,0.16009927371335397,0.023768743269277443,0.13633048865648922,0.1363304886938492,7.844124092946329E-11,0.10948202624818486,0.12737921476322747,0.12737921514686731,0.12737927236180857,-4.681221810187708E-8,0.26370705222973523,0.02684834092274624,0.02684840735136653,0.02684486441200562,0.008948354274488163,0.01789704521076378,0.008948558121686693,0.008948594791598732,0.00894859227392733,-4.614794487494082E-4,0.059321655392110664,0.02681250561596648,0.05931670985014228,0.059358674675449155,0.05935918354308643,0.05381654428767804,-1.2347582156296957E-4,0.05944518727722663,0.05944530510976889,0.05944542354209971
2770.0,1.0,1.0,2.6409718902439647,50.0,65.76737405751162,1.3633011687516348E-4,1.417261190197544E-4,0.30557621376023575,7.219457641010989E-4,0.05249753806554236,0.012882219487435934,0.09285144127508901,0.03516089948881779,0.4178314866737281,0.05931969250686508,0.3293777755567331,0.23122899629732593,3.5877710037026715,1.8881438558763484,9.040022197482486,0.23070464474704455,0.15969824971818306,0.08167099046166454,0.020971745773116928,0.006025234680258432,4.477654649821778,1.4882730108637163E-4,19.998381363595534,548.2255466055584,20.01334202278995,20.013509724780562,20.908957760018176,0.1585196498296314,0.15851995850803793,0.16009890524384707,0.023768747012195682,0.13633011683815566,0.13633011687516347,7.770181891029841E-11,0.10948246157302945,0.12737917931762513,0.12737917970858248,0.12737923689804598,-4.6791377883437235E-8,0.26370674616613343,0.02684753492255121,0.02684760748409777,0.026844164759777023,0.008948120591917663,0.01789657542234369,0.008948322978084178,0.008948359383703756,0.00894835688116536,-4.5923654970493675E-4,0.05931969250686508,0.026812566850494792,0.05931489165617542,0.059359264741331054,0.05935976214285685,0.05381656505554007,-1.2500536463521615E-4,0.059444753514624665,0.059444868686111776,0.05944498444051423
2780.0,1.0,1.0,2.6409723022106957,50.0,66.00506154620061,1.3632974855316255E-4,1.4172571401188875E-4,0.305577411241914,7.219465374311031E-4,0.05249752312567297,0.012882215542590829,0.09285133730849927,0.03516085871095931,0.41783101882354357,0.05931775158985933,0.32937702002493685,0.23122758109615515,3.5877724189038425,1.8881777922237295,9.04033444488982,0.23069935101596659,0.15969623311909628,0.08166992488071771,0.020971407982326277,0.0060252097285055095,4.473073454928898,1.4827221151806445E-4,19.99842866636886,550.2740107532279,20.01419300546525,20.014356934186946,20.90770010949173,0.15851851229026737,0.1585188140088803,0.16009854024132375,0.02376875071989626,0.13632974851650195,0.13632974855316254,7.697276244666117E-11,0.1094828928158323,0.1273791431514052,0.12737914354942362,0.12737920070645448,-4.6764842664970274E-8,0.2637064403321948,0.02684673648520075,0.02684681499328971,0.02684347008952681,0.00894788857426897,0.017896108986859068,0.008948089513228652,0.008948125657084973,0.008948123169592068,-4.5700417976866936E-4,0.05931775158985933,0.026812615644561163,0.05931309119095949,0.05935984644848439,0.059360332642643995,0.053816586283557635,-1.2652271357135538E-4,0.059444329530870005,0.05944444210885026,0.05944455525333011
