Time,compartment,GSH,HTA,SLG,Lac,MG,ZAZ,reversMA,reversMM,irreversMM,irreversMA
587.0,1.0,0.15093442180490585,0.006597057773535658,12.715667007288257,0.3613657785762282,0.010934421804905501,87.1154357345567,8.929516083618083E-6,1.4759197593366984E-5,0.05640594313506593,0.057818524572196515
588.0,1.0,0.15092544493311977,0.0065911982281011,12.659386741285436,0.35995525251920496,0.010925444933119402,87.17314136303375,9.024644784557181E-6,1.4915347538069671E-5,0.05618434072589464,0.0575928404030728
589.0,1.0,0.15091637286560589,0.006585277634848232,12.60332790810308,0.35854880755033797,0.010916372865605529,87.23062163384573,9.119912109188666E-6,1.507170428045599E-5,0.055963389991407736,0.05736780920805407
590.0,1.0,0.15090720546479353,0.006579295926487558,12.547489856416965,0.3571464423306718,0.01090720546479318,87.28787719986067,9.215316002987584E-6,1.5228264165528228E-5,0.055743090638558396,0.05714343077290748
591.0,1.0,0.1508979425951802,0.0065732530373397565,12.491871935198349,0.3557481554426297,0.010897942595179842,87.34490871372607,9.310854384620565E-6,1.5385023493760915E-5,0.05552344236210404,0.05691970487082076
592.0,1.0,0.1508885841233584,0.006567148903353422,12.436473493726075,0.35435394539039894,0.010888584123358074,87.4017168278564,9.406525145791433E-6,1.5541978520921103E-5,0.05530444484467056,0.05669663126246383
593.0,1.0,0.15087912991804286,0.0065609834621228515,12.381293881598625,0.35296381060031773,0.01087912991804252,87.45830219442048,9.502326151131918E-6,1.5699125457891217E-5,0.055086097756816915,0.05647420969605084
594.0,1.0,0.15086957985009739,0.006554756652905882,12.326332448746122,0.35157774942126596,0.010869579850097066,87.5146654653292,9.598255238066344E-6,1.5856460470494717E-5,0.054868400757100116,0.05625243990740256
595.0,1.0,0.1508599337925624,0.006548468416641768,12.271588545442247,0.3501957601250575,0.010859933792562096,87.57080729222308,9.69431021669541E-6,1.601397967932467E-5,0.05465135349214057,0.0560313216200092
596.0,1.0,0.15085019162068222,0.006542118695969111,12.21706152231609,0.34881784090683565,0.010850191620681895,87.62672832646,9.790488869653932E-6,1.617167915957527E-5,0.05443495559668767,0.055810854545093706
597.0,1.0,0.15084035321193248,0.006535707435243831,12.162750730363957,0.34744398988547026,0.010840353211932167,87.68242921910299,9.886788951975548E-6,1.6329554940876247E-5,0.054219206693685955,0.05559103838167524
598.0,1.0,0.15083041844604803,0.006529234580557164,12.108655520961085,0.34607420510395814,0.010830418446047693,87.73791062090793,9.983208191038928E-6,1.6487603007130424E-5,0.05400410639434132,0.055371872816633305
599.0,1.0,0.15082038720505042,0.006522700079753728,12.054775245873302,0.3447084845298253,0.010820387205050075,87.79317318231163,1.007974428634921E-5,1.664581929635444E-5,0.053789654298187745,0.055153357524772045
600.0,1.0,0.15081025937327597,0.006516103882449596,12.00110925726863,0.3433468260555311,0.010810259373275634,87.84821755341969,1.0176394909496358E-5,1.68041997005225E-5,0.053575849993154345,0.05493549216888497
601.0,1.0,0.15080003483740376,0.006509445940050426,11.947656907728799,0.34198922749887545,0.010800034837403416,87.90304438399446,1.0273157704021596E-5,1.6962740065413633E-5,0.05336269305563259,0.054718276399820076
602.0,1.0,0.15078971348648362,0.0065027262057696265,11.894417550260709,0.3406356866034079,0.010789713486483294,87.95765432344321,1.0370030285261275E-5,1.7121436190462135E-5,0.05315018305054395,0.05450170985654526
603.0,1.0,0.1507792952119645,0.006495944634646539,11.841390538307815,0.3392862010388383,0.010779295211964217,88.0120480208063,1.0467010240267083E-5,1.7280283828611483E-5,0.0529383195314078,0.054285792166214125
604.0,1.0,0.15076877990772283,0.006489101183564658,11.788575225761464,0.3379407684014506,0.010768779907722556,88.06622612474538,1.0564095127722772E-5,1.743927868617162E-5,0.052727102040409625,0.0540705229442321
605.0,1.0,0.15075816747009085,0.006482195811269901,11.735970966972124,0.3365993862145179,0.010758167470090558,88.1201892835316,1.0661282477765488E-5,1.7598416422680135E-5,0.05251653010846947,0.05385590179432287
606.0,1.0,0.1507474577978852,0.006475228478388869,11.683577116760587,0.33526205192871966,0.010747457797884911,88.17393814503401,1.0758569791925049E-5,1.775769265076661E-5,0.0523066032553107,0.05364192830859515
607.0,1.0,0.1507366507924357,0.0064681991474471665,11.631393030429075,0.33392876292256096,0.010736650792435427,88.22747335670809,1.0855954543002519E-5,1.7917102936021023E-5,0.05209732098952903,0.05342860206760976
608.0,1.0,0.15072574635761407,0.006461107782887727,11.579418063772291,0.3325995165027939,0.010725746357613817,88.28079556558401,1.0953434174971327E-5,1.807664279686579E-5,0.05188868280866176,0.05321592264044703
609.0,1.0,0.15071474439986282,0.006453954351089164,11.527651573088395,0.3312743099048405,0.010714744399862568,88.33390541825541,1.1051006102859307E-5,1.823630770443167E-5,0.05168068819925738,0.053003889584774484
610.0,1.0,0.15070364482822424,0.00644673882038415,11.476092915189906,0.3299531402932175,0.010703644828223962,88.38680356086786,1.114866771268451E-5,1.839609308243764E-5,0.05147333663694521,0.0527925024469148
611.0,1.0,0.1506924475543694,0.006439461161077802,11.424741447414544,0.32863600476196303,0.010692447554369112,88.43949063910765,1.1246416361297348E-5,1.8555994307074753E-5,0.05126662758650556,0.052581760761914086
612.0,1.0,0.15068115249262745,0.006432121345466087,11.373596527635991,0.32732290033506495,0.01068115249262719,88.49196729819043,1.1344249376349369E-5,1.871600670689403E-5,0.05106056050193984,0.05237166405361039
613.0,1.0,0.15066975956001494,0.006424719347854261,11.32265751427459,0.3260138239668908,0.010669759560014683,88.54423418285022,1.1442164056142332E-5,1.887612556269868E-5,0.05085513482654112,0.052162211834702536
614.0,1.0,0.15065826867626503,0.006417255144575281,11.271923766307976,0.3247087725426197,0.010658268676264774,88.59629193732812,1.1540157669581372E-5,1.9036346107440287E-5,0.05065034999296472,0.05195340360681915
615.0,1.0,0.15064667976385704,0.006409728714008267,11.221394643281615,0.32340774287867535,0.010646679763856796,88.6481412053614,1.1638227456039693E-5,1.9196663526119598E-5,0.05044620542329915,0.05174523886058806
616.0,1.0,0.15063499274804606,0.006402140036596945,11.171069505319306,0.32211073172316096,0.010634992748045809,88.69978263017244,1.1736370625332546E-5,1.9357072955691423E-5,0.05024270052913718,0.05153771707570576
617.0,1.0,0.15062320755689243,0.006394489094868114,11.120947713133576,0.32081773575629546,0.010623207556892205,88.75121685445791,1.1834584357554162E-5,1.9517569484974328E-5,0.050039834711647135,0.05133083772100727
618.0,1.0,0.15061132412129166,0.006386775873450102,11.071028628036037,0.31952875159085115,0.01061132412129146,88.80244452037792,1.193286580306388E-5,1.9678148154564548E-5,0.049837607361644345,0.05112460025453618
619.0,1.0,0.1505993423750041,0.006379000359091237,11.021311611947636,0.3182437757725931,0.010599342375003925,88.85346626954522,1.2031212082368181E-5,1.9838803956754765E-5,0.04963601785966277,0.0509190041236149
620.0,1.0,0.15058726225468488,0.006371162540678309,10.971796027408871,0.31696280478071953,0.010587262254684713,88.90428274301458,1.2129620286047832E-5,1.9999531835457543E-5,0.049435065576026865,0.05071404876491513
621.0,1.0,0.15057508369991385,0.006363262409255032,10.922481237589903,0.3156858350283035,0.01057508369991366,88.95489458127216,1.2228087474688495E-5,2.016032668613345E-5,0.049234749870923564,0.05050973360452856
622.0,1.0,0.15056280665322555,0.006355299958040502,10.873366606300618,0.31441286286273623,0.010562806653225376,89.00530242422492,1.2326610678809607E-5,2.03211833557242E-5,0.0490350700944744,0.0503060580580378
623.0,1.0,0.1505504310601395,0.006347275182447644,10.824451498000595,0.31314388456617126,0.010550431060139325,89.0555069111902,1.2425186898789783E-5,2.0482096642590694E-5,0.0488360255868078,0.050103021530587405
624.0,1.0,0.1505379568691902,0.00633918808010166,10.775735277809032,0.31187889635597,0.010537956869190014,89.10550868088525,1.2523813104783552E-5,2.0643061296456065E-5,0.04863761567813156,0.0499006234169552
625.0,1.0,0.1505253840319574,0.0063310386508584416,10.727217311514568,0.3106178943851485,0.01052538403195725,89.15530837141702,1.2622486236693597E-5,2.08040720183538E-5,0.04843983968880541,0.049698863101623754
626.0,1.0,0.15051271250309656,0.006322826896823001,10.678896965585048,0.309360874742825,0.010512712503096423,89.20490662027176,1.2721203204080558E-5,2.096512346058131E-5,0.048242696929413686,0.049497739958852
627.0,1.0,0.15049994224036903,0.0063145528223678615,10.630773607177218,0.3081078334546689,0.010499942240368884,89.25430406430492,1.2819960886102308E-5,2.1126210226658443E-5,0.04804618670083828,0.049297253352747025
628.0,1.0,0.15048707320467253,0.006306216434151431,10.58284660414634,0.3068587664833504,0.010487073204672372,89.30350133973101,1.2918756131467118E-5,2.1287326871291618E-5,0.047850308294331484,0.04909740263733607
629.0,1.0,0.15047410536007166,0.006297817741136361,10.535115325055736,0.3056136697289915,0.01047410536007149,89.35249908211358,1.3017585758386824E-5,2.1448467900343273E-5,0.047655060991589115,0.04889818715663864
630.0,1.0,0.1504610386738284,0.006289356754607881,10.48757913918626,0.30437253902961753,0.010461038673828233,89.4012979263552,1.3116446554514369E-5,2.1609627770806932E-5,0.04746044406482368,0.048699606244738805
631.0,1.0,0.15044787311643276,0.0062808334881921035,10.440237416545681,0.3031353701616095,0.010447873116432577,89.4498985066876,1.3215335276891768E-5,2.1770800890787954E-5,0.04726645677683762,0.04850165922585752
632.0,1.0,0.1504346086616333,0.006272247957874291,10.393089527878047,0.30190215884015825,0.010434608661633097,89.4983014566618,1.3314248651931024E-5,2.193198161948967E-5,0.04707309838109674,0.04830434541442532
633.0,1.0,0.15042124528646786,0.006263600182017112,10.346134844672886,0.30067290071971786,0.010421245286467639,89.54650740913843,1.3413183375341267E-5,2.20931642672058E-5,0.04688036812180359,0.04810766411515486
634.0,1.0,0.15040778297129426,0.006254890181378843,10.299372739174423,0.2994475913944611,0.010407782971294029,89.59451699627796,1.3512136112107942E-5,2.225434309531834E-5,0.04668826523397105,0.047911614623113774
635.0,1.0,0.15039422169982108,0.006246117979131539,10.252802584390661,0.29822622639873486,0.010394221699820821,89.64233084953118,1.3611103496473723E-5,2.2415512316301596E-5,0.04649678894349589,0.04771619622379758
636.0,1.0,0.1503805614591383,0.006237283600879168,10.206423754102424,0.29700880120751666,0.010380561459138066,89.68994959962957,1.3710082131858717E-5,2.2576666093732257E-5,0.04630593846723246,0.04752140819320266
637.0,1.0,0.15036680223974838,0.0062283870746757,10.160235622872305,0.2957953112368717,0.010366802239748125,89.73737387657593,1.3809068590896895E-5,2.273779854230556E-5,0.04611571301306639,0.04732724979789947
638.0,1.0,0.15035294403559676,0.006219428431043151,10.114237566053552,0.2945857518444102,0.0103529440355965,89.78460430963494,1.3908059415345883E-5,2.2898903727857777E-5,0.04592611177998843,0.04713372029510564
639.0,1.0,0.15033898684410293,0.006210407702989569,10.068428959798881,0.29338011832974564,0.010338986844102694,89.83164152732382,1.40070511161286E-5,2.3059975667394773E-5,0.04573713395816819,0.0469408189327593
640.0,1.0,0.15032493066619132,0.006201324926026994,10.022809181069206,0.2921784059349536,0.010324930666191074,89.87848615740317,1.4106040173258658E-5,2.3221008329127342E-5,0.04554877872902811,0.046748544949592574
641.0,1.0,0.15031077550632205,0.00619218013818933,9.977377607642307,0.2909806098450304,0.010310775506321784,89.9251388268677,1.4205023035882003E-5,2.3381995632512584E-5,0.04536104526531728,0.04655689757520486
642.0,1.0,0.1502965213725219,0.006182973380050193,9.932133618121405,0.28978672518835297,0.010296521372521619,89.97160016193722,1.4303996122205787E-5,2.3542931448302283E-5,0.04517393273118541,0.04636587603013648
643.0,1.0,0.15028216827641522,0.006173704694740672,9.887076591943691,0.2885967470371387,0.010282168276414963,90.01787078804756,1.4402955819550409E-5,2.37038095985976E-5,0.0449874402822568,0.0461754795259422
644.0,1.0,0.1502677162332549,0.0061643741279670435,9.842205909388758,0.28741067040790585,0.010267716233254688,90.06395132984166,1.4501898484316558E-5,2.3864623856910705E-5,0.04480156706570428,0.045985707265264936
645.0,1.0,0.1502531652619533,0.0061549817280284235,9.797520951586966,0.28622849026193364,0.010253165261953068,90.10984241116067,1.460082044197654E-5,2.4025367948233234E-5,0.04461631222032321,0.045796558441909385
646.0,1.0,0.1502385153851129,0.006145527545834331,9.75302110052774,0.28505020150572363,0.010238515385112706,90.15554465503513,1.4699717987100291E-5,2.4186035549111566E-5,0.04443167487660548,0.04560803224091578
647.0,1.0,0.15022376662905762,0.006136011634922191,9.708705739067774,0.2838757989914606,0.010223766629057432,90.20105868367634,1.4798587383384881E-5,2.4346620287729143E-5,0.04424765415681346,0.045420127838633695
648.0,1.0,0.15020891902386338,0.0061264340514747785,9.664574250939197,0.2827052775174737,0.010208919023863186,90.24638511846756,1.4897424863592051E-5,2.4507115743996067E-5,0.04406424917505403,0.04523284440279579
649.0,1.0,0.1501939726033891,0.0061167948543375565,9.620626020757621,0.28153863182869826,0.01019397260338892,90.29152457995552,1.4996226629641896E-5,2.4667515449645595E-5,0.04388145903735247,0.045046181092591724
650.0,1.0,0.15017892740530758,0.006107094105035941,9.576860434030154,0.2803758566171367,0.010178927405307443,90.33647768784195,1.5094988852616328E-5,2.4827812888338047E-5,0.043699282841726535,0.044860137058741874
651.0,1.0,0.1501637834711364,0.006097331867792505,9.533276877163317,0.2792169465223209,0.01016378347113626,90.38124506097502,1.5193707672753881E-5,2.4988001495772177E-5,0.04351771967826025,0.04467471144357134
652.0,1.0,0.15014854084626852,0.00608750820954406,9.489874737470887,0.27806189613177335,0.010148540846268378,90.42582731734112,1.529237919949654E-5,2.5148074659803893E-5,0.043336768629177874,0.04448990338108374
653.0,1.0,0.15013319958000326,0.006077623199958664,9.44665340318168,0.27691069998146906,0.010133199580003098,90.4702250740565,1.539099951155566E-5,2.5308025720572345E-5,0.04315642876891775,0.04430571199703505
654.0,1.0,0.1501177597255769,0.006067676911452544,9.403612263447254,0.27576335255629725,0.010117759725576742,90.51443894735904,1.5489564656896368E-5,2.5467847970634033E-5,0.04297669916420615,0.04412213640900756
655.0,1.0,0.15010222134019352,0.006057669419206907,9.36075070834953,0.2746198482905228,0.010102221340193345,90.55846955260016,1.55880706528104E-5,2.5627534655104356E-5,0.042797578874130986,0.043939175726483655
656.0,1.0,0.1500865844850555,0.00604760080118465,9.31806812890834,0.2734801815682479,0.01008658448505534,90.6023175042368,1.568651348596642E-5,2.5787078971806964E-5,0.042619066950215556,0.04375682905091966
657.0,1.0,0.15007084922539426,0.00603747113814698,9.275563917088926,0.27234434672387314,0.010070849225394132,90.64598341582328,1.5784889112451655E-5,2.5946474071431104E-5,0.04244116243649225,0.043575095475819704
658.0,1.0,0.1500550156305008,0.006027280513669914,9.233237465809335,0.27121233804255906,0.010055015630500664,90.68946790000355,1.5883193457827405E-5,2.610571305769688E-5,0.042263864369576125,0.04339397408680945
659.0,1.0,0.15003908377375605,0.006017029014160674,9.191088168947752,0.2700841497606871,0.010039083773755913,90.73277156850327,1.598142241720016E-5,2.626478898752868E-5,0.042087171778738414,0.04321346396170994
660.0,1.0,0.15002305373266145,0.0060067167288739625,9.149115421349766,0.26895977606632,0.010023053732661309,90.77589503212201,1.607957185527885E-5,2.642369487123656E-5,0.041911083685980025,0.0430335641706112
661.0,1.0,0.15000692558886924,0.005996343749928134,9.107318618835553,0.26783921109966263,0.010006925588869103,90.81883890072561,1.6177637606444237E-5,2.65824236727061E-5,0.041735599106104915,0.04285427377594602
662.0,1.0,0.14999069942821278,0.0059859101723212255,9.06569715820699,0.2667224489535219,0.009990699428212645,90.86160378323858,1.627561547482871E-5,2.67409683095964E-5,0.041560717046793365,0.0426755918325635
663.0,1.0,0.14997437534073674,0.00597541609394688,9.024250437254697,0.26560948367376674,0.009974375340736608,90.90419028763647,1.6373501234408228E-5,2.6899321653546616E-5,0.04138643650867522,0.04249751738780268
664.0,1.0,0.1499579534207272,0.005964861615610131,8.982977854765007,0.26450030925978746,0.0099579534207271,90.94659902093848,1.6471290629063023E-5,2.7057476530390897E-5,0.04121275648540305,0.042320049481565994
665.0,1.0,0.1499414337667418,0.005954246841043067,8.941878810526863,0.2633949196649549,0.009941433766741708,90.9888305892,1.6568979372683437E-5,2.7215425720381988E-5,0.04103967596372509,0.04214318714639278
666.0,1.0,0.14992481648163955,0.005943571876920347,8.900952705338629,0.262293308797079,0.009924816481639447,91.03088559750535,1.6666563149270522E-5,2.737316195842353E-5,0.040867193923558205,0.04196692940753265
667.0,1.0,0.1499081016726107,0.005932836832874589,8.86019894101485,0.2611954705188668,0.009908101672610595,91.0727646499604,1.676403761300717E-5,2.753067793431099E-5,0.04069530933806068,0.041791275283018695
668.0,1.0,0.14989128945120658,0.005922041821511603,8.81961692039293,0.2601013986483803,0.00989128945120646,91.11446834968558,1.686139838842464E-5,2.7687966292981493E-5,0.04052402117370495,0.041616223783740844
669.0,1.0,0.1498743799333691,0.0059111869584255,8.779206047339724,0.25901108695949304,0.009874379933368982,91.1559972988086,1.6958641070430325E-5,2.784501963477272E-5,0.04035332839035014,0.04144177391351889
670.0,1.0,0.1498573732394604,0.005900272362213624,8.73896572675809,0.2579245291823474,0.009857373239460288,91.1973520984575,1.70557612245055E-5,2.800183051569051E-5,0.040183229941314576,0.04126792466917558
671.0,1.0,0.1498402694942922,0.005889298154491357,8.698895364593337,0.25684171900380975,0.00984026949429207,91.23853334875368,1.7152754386774716E-5,2.8158391447685895E-5,0.04001372477344807,0.04109467504060956
672.0,1.0,0.14982306882715496,0.005878264459906744,8.658994367839615,0.2557626500679263,0.009823068827154871,91.279541648805,1.7249616064149778E-5,2.831469489894108E-5,0.039844811827204174,0.04092202401086821
673.0,1.0,0.1498057713718473,0.005867171406154979,8.619262144546228,0.2546873159763774,0.009805771371847231,91.32037759669899,1.734634173445812E-5,2.847073329416482E-5,0.03967649003671215,0.040749970556220386
674.0,1.0,0.1497883772667048,0.005856019123992704,8.579698103823894,0.25361571028893154,0.009788377266704704,91.36104178949608,1.7442926846600662E-5,2.8626499014896953E-5,0.03950875832984905,0.040578513646229046
675.0,1.0,0.14977088665462882,0.00584480774725216,8.540301655850893,0.25254782652389873,0.00977088665462872,91.40153482322293,1.7539366820668034E-5,2.8781984399822678E-5,0.0393416156283113,0.0404076522438238
676.0,1.0,0.14975329968311538,0.005833537412855155,8.501072211879197,0.2514836581585827,0.009753299683115309,91.44185729286586,1.763565704809844E-5,2.8937181745095936E-5,0.03917506084768654,0.040237385305373234
677.0,1.0,0.14973561650428374,0.0058222082608268555,8.462009184240483,0.2504231986297331,0.009735616504283673,91.48200979236428,1.7731792891852866E-5,2.9092083304672712E-5,0.039009092897524945,0.0400677117807573
678.0,1.0,0.1497178372749047,0.005810820434309404,8.423111986352097,0.24936644133399566,0.009717837274904604,91.5219929146043,1.7827769686559053E-5,2.924668129065381E-5,0.03884371068141066,0.039898630613439304
679.0,1.0,0.1496999621564288,0.005799374079575353,8.384380032722941,0.2483133796283629,0.009699962156428717,91.5618072514123,1.7923582738657226E-5,2.94009678736375E-5,0.03867891309703282,0.039730140740538065
680.0,1.0,0.14968199131501464,0.0057878693460408975,8.3458127389593,0.24726400683062286,0.009681991315014538,91.60145339354864,1.8019227326630805E-5,2.9554935183081756E-5,0.03851469903625675,0.03956224109289966
681.0,1.0,0.1496639249215565,0.005776306386278944,8.307409521770573,0.24621831621980775,0.009663924921556407,91.6409319307014,1.8114698701127835E-5,2.9708575307676756E-5,0.038351067385194566,0.03939493059516924
682.0,1.0,0.14964576315171227,0.005764685356031951,8.269169798974968,0.24517630103664112,0.009645763151712186,91.68024345148028,1.8209992085183035E-5,2.9861880295726983E-5,0.03818801702427599,0.03922820816586258
683.0,1.0,0.14962750618593088,0.005753006414224597,8.231092989505099,0.24413795448398437,0.0096275061859308,91.7193885434104,1.8305102674393003E-5,3.001484215554356E-5,0.03802554682831877,0.0390620727174375
684.0,1.0,0.14960915420947962,0.005741269722976235,8.19317851341352,0.24310326972728227,0.009609154209479562,91.75836779292638,1.8400025637115708E-5,3.0167452855846844E-5,0.03786365566659893,0.038896523156365166
685.0,1.0,0.1495907074124714,0.005729475447613134,8.155425791878207,0.24207223989500729,0.009590707412471316,91.79718178536635,1.8494756114669983E-5,3.0319704326178796E-5,0.03770234240292098,0.038731558383201165
686.0,1.0,0.14957216598989145,0.00571762375668052,8.117834247207936,0.24104485807910334,0.009572165989891369,91.83583110496605,1.858928922156451E-5,3.04715884573261E-5,0.03754160589568771,0.03856717729265653
687.0,1.0,0.14955353014162429,0.005705714821954397,8.08040330284763,0.24002111733542786,0.009553530141624194,91.87431633485302,1.868362004568691E-5,3.062309710175331E-5,0.03738144499797001,0.03840337877366846
688.0,1.0,0.14953480007248005,0.005693748818453146,8.043132383383602,0.23900101068419322,0.009534800072479935,91.91263805704092,1.877774364855006E-5,3.0774222074046524E-5,0.03722185855757634,0.038240161709470914
689.0,1.0,0.1495159759922208,0.005681725924448908,8.006020914548753,0.23798453111040718,0.009515975992220673,91.95079685242382,1.8871655065508947E-5,3.092495515136756E-5,0.0370628454171221,0.03807752497766515
690.0,1.0,0.14949705811558658,0.005669646321478735,7.969068323227697,0.23697167156431176,0.00949705811558646,91.98879330077058,1.8965349305987908E-5,3.107528807391853E-5,0.0369044044140987,0.03791546745028988
691.0,1.0,0.14947804666232128,0.005657510194355506,7.9322740374618075,0.2359624249618213,0.009478046662321127,92.02662798071934,1.9058821353756458E-5,3.1225212545417274E-5,0.03674653438094256,0.03775398799389141
692.0,1.0,0.149458941857198,0.005645317731178619,7.895637486454202,0.2349567841849592,0.009458941857197822,92.0643014697721,1.9152066167127044E-5,3.137472023358329E-5,0.0365892341451037,0.037593085469593474
693.0,1.0,0.1494397439300445,0.00563306912334443,7.859158100574661,0.23395474208229355,0.009439743930044327,92.10181434428928,1.9245078679267294E-5,3.152380277063444E-5,0.03643250252911435,0.03743275873316697
694.0,1.0,0.14942045311576824,0.005620764565556462,7.822835311364479,0.2329562914693717,0.00942045311576808,92.13916717948445,1.9337853798413393E-5,3.167245175379457E-5,0.036276338350657134,0.03727300663509947
695.0,1.0,0.14940106965438113,0.005608404255835355,7.7866685515412355,0.23196142512915302,0.009401069654380968,92.17636054941902,1.943038640816845E-5,3.18206587458119E-5,0.036120740422633156,0.037113828020664485
696.0,1.0,0.14938159379102398,0.005595988395528567,7.750657255003519,0.23097013581244105,0.00938159379102382,92.21339502699709,1.9522671367769653E-5,3.196841527548836E-5,0.035965707553229836,0.03695522172999057
697.0,1.0,0.1493620257759908,0.0055835171893198286,7.714800856835569,0.22998241623831406,0.009362025775990634,92.25027118396041,1.9614703512371018E-5,3.211571283821997E-5,0.03581123854598849,0.03679718659813025
698.0,1.0,0.1493423658647527,0.0055709908452383225,7.679098793311854,0.22899825909455435,0.009342365864752511,92.28698959088321,1.9706477653324422E-5,3.226254289654828E-5,0.03565733219987172,0.0366397214551287
699.0,1.0,0.14932261431798147,0.005558409574667614,7.643550501901587,0.2280176570380761,0.009322614317981308,92.3235508171673,1.9797988578488385E-5,3.240889688072288E-5,0.03550398730933053,0.03648282512609218
700.0,1.0,0.14930277140157314,0.0055457735923542945,7.608155421273167,0.22704060269535215,0.00930277140157297,92.35995543103716,1.9889231052542047E-5,3.255476618927503E-5,0.03535120266437121,0.03632649643125634
701.0,1.0,0.14928283738667072,0.005533083116416378,7.572912991298565,0.22606708866283906,0.009282837386670576,92.39620399953512,1.9980199817252325E-5,3.2700142189602664E-5,0.03519897705062206,0.03617073418605425
702.0,1.0,0.14926281254968718,0.005520338368351391,7.537822653057633,0.2250971075074011,0.009262812549687064,92.43229708851655,2.0070889591859015E-5,3.284501621856648E-5,0.03504730924939975,0.03601553720118418
703.0,1.0,0.14924269717232772,0.005507539573044217,7.502883848842356,0.22413065176673277,0.009242697172327612,92.46823526264515,2.0161295073321123E-5,3.298937958309761E-5,0.03489619803777548,0.03586090428267724
704.0,1.0,0.14922249154161182,0.005494686958774616,7.468096022161032,0.22316771394977947,0.009222491541611741,92.50401908538844,2.0251410936726263E-5,3.31332235608163E-5,0.03474564218864096,0.03570683423196472
705.0,1.0,0.14920219594989512,0.005481780757224492,7.433458617742388,0.22220828653715738,0.009202195949895025,92.53964911901298,2.034123183556648E-5,3.3276539400662406E-5,0.034595640470774014,0.03555332584594518
706.0,1.0,0.14918181069489062,0.005468821203484842,7.3989710815396394,0.22125236198157158,0.009181810694890505,92.57512592458006,2.0430752402133753E-5,3.341931832353703E-5,0.03444619164890406,0.03540037791705145
707.0,1.0,0.14916133607968982,0.005455808536062425,7.364632860734474,0.22029993270823242,0.009161336079689707,92.6104500619412,2.051996724782533E-5,3.356155152295593E-5,0.03429729448377724,0.035247989233317185
708.0,1.0,0.1491407724127835,0.005442742996886107,7.330443403740975,0.21935099111527076,0.009140772412783356,92.64562208973373,2.0608870963565243E-5,3.3703230165714225E-5,0.0341489477322213,0.03509615857844332
709.0,1.0,0.1491201200080818,0.005429624831312931,7.296402160209479,0.21840552957415155,0.009120120008081673,92.68064256537663,2.0697458120114837E-5,3.384434539256298E-5,0.03400115014721028,0.034944884731864245
710.0,1.0,0.14909937918493446,0.005416454288133847,7.262508581030379,0.21746354043008584,0.00909937918493433,92.71551204506612,2.0785723268494302E-5,3.398488831889715E-5,0.03385390047792883,0.03479416646881373
711.0,1.0,0.14907855026815015,0.005403231619579156,7.228762118337849,0.21652501600244126,0.009078550268150014,92.75023108377164,2.0873660940326152E-5,3.412485003545546E-5,0.03370719746983638,0.0346440025603906
712.0,1.0,0.14905763358801574,0.0053899570813236075,7.19516222551352,0.21558994858515093,0.00905763358801561,92.78480023523164,2.096126564826717E-5,3.426422160903172E-5,0.03356103986473094,0.03449439177362415
713.0,1.0,0.1490366294803151,0.005376630932491198,7.161708357190078,0.21465833044712074,0.009036629480314983,92.81922005194964,2.1048531886376162E-5,3.4402994083198096E-5,0.033415426400812694,0.03434533287153932
714.0,1.0,0.14901553828634748,0.005363253435659632,7.128399969254814,0.2137301538326351,0.009015538286347352,92.85349108519019,2.113545413053898E-5,3.454115847904004E-5,0.03327035581274723,0.03419682461322162
715.0,1.0,0.1489943603529454,0.005349824856864447,7.0952365188531,0.21280541096176103,0.008994360352945267,92.88761388497498,2.1222026838883107E-5,3.4678705795903034E-5,0.03312582683172865,0.03404886575388177
716.0,1.0,0.14897309603249226,0.005336345465602827,7.062217464391814,0.21188409403075048,0.00897309603249215,92.92158900007898,2.1308244452171443E-5,3.481562701215121E-5,0.03298183818554226,0.03390145504492008
717.0,1.0,0.14895174568293953,0.005322815534837046,7.029342265542692,0.21096619521244114,0.008951745682939436,92.95541697802673,2.1394101394282827E-5,3.495191308593772E-5,0.03283838859862702,0.033754591233990584
718.0,1.0,0.14893030966782336,0.0053092353409975954,6.9966103832456215,0.21005170665665565,0.008930309667823247,92.98909836508854,2.1479592072593673E-5,3.5087554955987155E-5,0.03269547679213774,0.033608273065064906
719.0,1.0,0.14890878835628077,0.005295605163985943,6.964021279711883,0.20914062049059884,0.008908788356280657,93.02263370627689,2.1564710878472365E-5,3.522254354238954E-5,0.03255310148400697,0.033462499278495816
720.0,1.0,0.1488871821230656,0.00528192528717696,6.931574418427317,0.20823292881925368,0.008887182123065477,93.05602354534281,2.1649452187699064E-5,3.535686974740662E-5,0.032411261389006595,0.033317268611080586
721.0,1.0,0.14886549134856372,0.0052681959974209755,6.899269264155439,0.207328623725775,0.008865491348563605,93.08926842477243,2.1733810360942754E-5,3.549052445628978E-5,0.032269955218809175,0.033172579796124
722.0,1.0,0.148843716418808,0.005254417585045485,6.867105282940491,0.20642769727188195,0.008843716418807908,93.1223688857834,2.1817779744234822E-5,3.562349853810997E-5,0.032129181682048924,0.03302843156350111
723.0,1.0,0.1488218577254927,0.005240590343856495,6.8350819421104365,0.20553014149824844,0.008821857725492616,93.1553254683216,2.1901354669414883E-5,3.575578284659982E-5,0.031988939484382514,0.03288482263971975
