Time,compartment,MG,GSH,HTA,SLG,reversMA,reversMM
0.825,1.0,0.04845841568620294,0.09845841568620262,7.422838941405708E-4,0.15079930041965653,0.03668454289273462,0.03753235029565145
0.83,1.0,0.04827550933331214,0.0982755093333118,7.380621949801188E-4,0.1509864284717078,0.03647827775449015,0.03731913163279548
0.835,1.0,0.04809363013020451,0.09809363013020418,7.338750742880946E-4,0.15117249479550743,0.03627367997631281,0.0371076560768268
0.84,1.0,0.047912769784901194,0.09791276978490085,7.297221559036903E-4,0.15135750805919512,0.03607073166984049,0.036897904710042374
0.845,1.0,0.04773292009426538,0.09773292009426503,7.256030687708945E-4,0.15154147683696376,0.035869415185968416,0.0366898588707451
0.85,1.0,0.04755407294281562,0.09755407294281526,7.215174468555444E-4,0.15172440961032888,0.03566971311102005,0.03648350014909758
0.855,1.0,0.04737622030155815,0.09737622030155778,7.174649290639458E-4,0.15190631476937796,0.035471608262989396,0.03627881038305395
0.86,1.0,0.047199354226837735,0.09719935422683734,7.134451591630279E-4,0.15208720061399933,0.03527508368785293,0.036075771654368136
0.865,1.0,0.04702346685920686,0.09702346685920646,7.094577857020014E-4,0.15226707535509124,0.03508012265595,0.03587436628467702
0.87,1.0,0.04684855042231282,0.09684855042231241,7.055024619354867E-4,0.1524459471157518,0.034886708658429896,0.03567457683165684
0.875,1.0,0.046674597221802415,0.09667459722180202,7.015788457480781E-4,0.1526238239324496,0.03469482540376455,0.03547638608525108
0.88,1.0,0.04650159964424392,0.09650159964424354,6.976865995803192E-4,0.15280071375617585,0.03450445681432516,0.03527977706396871
0.885,1.0,0.04632955015606603,0.09632955015606567,6.938253903560539E-4,0.152976624453578,0.034315587023021676,0.03508473301125098
0.89,1.0,0.046158441302513425,0.09615844130251307,6.899948894111278E-4,0.1531515638080755,0.0341282003700036,0.0348912373919055
0.895,1.0,0.04598826570661869,0.09598826570661834,6.861947724234067E-4,0.15332553952095795,0.033942281399421015,0.034699273888605865
0.9,1.0,0.0458190160681903,0.09581901606818993,6.824247193440904E-4,0.15349855921246564,0.03375781485624445,0.03450882639845606
0.905,1.0,0.045650685162816326,0.09565068516281598,6.786844143302902E-4,0.1536706304228534,0.033574785683142455,0.034319879029617556
0.91,1.0,0.04548326584088368,0.09548326584088335,6.74973545678844E-4,0.15384176061343746,0.033393179017415626,0.034132416097998386
0.915,1.0,0.045316751026612444,0.0953167510266121,6.712918057613452E-4,0.15401195716762617,0.033212980187986005,0.03394642212400253
0.92,1.0,0.04515113371710524,0.09515113371710489,6.676388909603586E-4,0.15418122739193435,0.03303417471244059,0.03376188182933854
0.925,1.0,0.044986406981411105,0.09498640698141075,6.640145016067969E-4,0.15434957851698206,0.032856748294127956,0.03357878013388611
0.93,1.0,0.04482256395960392,0.09482256395960356,6.604183419184387E-4,0.15451701769847762,0.03268068681930684,0.03339710215261948
0.935,1.0,0.04465959786187482,0.09465959786187446,6.56850119939557E-4,0.1546835520181856,0.03250597635434567,0.03321683319258616
0.94,1.0,0.044497501967638554,0.0944975019676382,6.533095474816432E-4,0.15484918848487975,0.03233260314297198,0.033037958749940546
0.945,1.0,0.044336269624653514,0.09433626962465314,6.497963400651976E-4,0.15501393403528124,0.03216055360357066,0.03286046450703037
0.95,1.0,0.04417589424815502,0.09417589424815465,6.463102168625683E-4,0.15517779553498237,0.03198981432653015,0.03268433632953575
0.955,1.0,0.044016369320001886,0.09401636932000154,6.428509006418154E-4,0.15534077977935626,0.031820372071635426,0.03250956026365926
0.96,1.0,0.04385768838783589,0.09385768838783554,6.394181177115789E-4,0.15550289349445245,0.03165221376550719,0.032336122533366
0.965,1.0,0.04369984506425382,0.09369984506425347,6.360115978669328E-4,0.15566414333787917,0.03148532649908585,0.03216400953767309
0.97,1.0,0.04354283302599215,0.0935428330259918,6.326310743362006E-4,0.15582453589967157,0.03131969752515979,0.03199320784798684
0.975,1.0,0.04338664601312386,0.0933866460131235,6.292762837287174E-4,0.15598407770314737,0.031155314255936917,0.031823704205487476
0.98,1.0,0.04323127782826728,0.09323127782826693,6.259469659835168E-4,0.15614277520574912,0.030992164260658428,0.031655485518559734
0.985,1.0,0.04307672233580691,0.09307672233580655,6.226428643189237E-4,0.15630063479987408,0.03083023526325444,0.03148853886026884
0.99,1.0,0.04292297346112563,0.09292297346112527,6.193637251830374E-4,0.15645766281369125,0.030669515140040012,0.031322851465880854
0.995,1.0,0.04277002518984852,0.09277002518984817,6.161092982050825E-4,0.15661386551194628,0.030509991917451344,0.03115841073042639
1.0,1.0,0.04261787156709784,0.0926178715670975,6.128793361476148E-4,0.15676924909675438,0.03035165376982096,0.03099520420630694
1.005,1.0,0.042466506696759,0.09246650669675864,6.096735948595637E-4,0.15692381970838126,0.030194489017191368,0.03083321960094298
1.01,1.0,0.04231592474075738,0.09231592474075702,6.064918332300923E-4,0.15707758342601238,0.030038486123166185,0.030672444774462997
1.015,1.0,0.042166119918345873,0.0921661199183455,6.033338131432612E-4,0.15723054626851074,0.029883633692798298,0.030512867737432496
1.02,1.0,0.042017086505402805,0.09201708650540243,6.0019929943348E-4,0.15738271419516361,0.029729920470514055,0.0303544766486224
1.025,1.0,0.04186881883374019,0.0918688188337398,5.970880598417292E-4,0.15753409310641797,0.029577335338072944,0.030197259812816003
1.03,1.0,0.0417213112904221,0.09172131129042173,5.939998649725395E-4,0.1576846888446053,0.029425867312562057,0.030041205678653583
1.035,1.0,0.04157455831709298,0.0915745583170926,5.909344882517122E-4,0.15783450719465525,0.02927550554442456,0.029886302836514233
1.04,1.0,0.041428554409315706,0.09142855440931531,5.878917058847655E-4,0.15798355388479945,0.029126239315521676,0.029732540016433714
1.045,1.0,0.041283294115919265,0.09128329411591887,5.848712968160943E-4,0.15813183458726457,0.02897805803722734,0.029579906086058178
1.05,1.0,0.0411387720383559,0.0911387720383555,5.818730426888293E-4,0.1582793549189552,0.028830951248555076,0.02942839004863265
1.055,1.0,0.04099498283006756,0.09099498283006716,5.788967278053781E-4,0.15842612044212698,0.028684908614316412,0.029277981041023693
1.06,1.0,0.040851921195861396,0.09085192119586098,5.759421390886423E-4,0.15857213666504985,0.028539919923310095,0.029128668331775773
1.065,1.0,0.0407095818912943,0.0907095818912939,5.730090660438892E-4,0.15871740904266168,0.028395975086541785,0.028980441319200374
1.07,1.0,0.0405679597220663,0.0905679597220659,5.700973007212721E-4,0.15886194297721232,0.028253064135473394,0.02883328952949751
1.075,1.0,0.04042704954342256,0.09042704954342214,5.672066376789824E-4,0.15900574381889837,0.028111177220301656,0.02868720261490881
1.08,1.0,0.04028684625956392,0.0902868462595635,5.643368739470237E-4,0.15914881686648896,0.0279703046082653,0.028542170351901684
1.085,1.0,0.040147344823065936,0.09014734482306551,5.61487808991595E-4,0.15929116736794238,0.02783043668198032,0.02839818263938392
1.09,1.0,0.04000854023430605,0.09000854023430563,5.586592446800712E-4,0.15943280052101377,0.02769156393780283,0.02825522949694818
1.095,1.0,0.03987042754089892,0.0898704275408985,5.558509852465692E-4,0.1595737214738544,0.027553676984218865,0.02811330106314568
1.1,1.0,0.039733001837139764,0.08973300183713934,5.530628372580908E-4,0.15971393532560205,0.027416766540260804,0.02797238759378882
1.105,1.0,0.03959625826345552,0.08959625826345508,5.502946095812272E-4,0.1598534471269632,0.027280823433949768,0.027832479460281778
1.11,1.0,0.039460192005863724,0.08946019200586329,5.475461133494184E-4,0.15999226188078677,0.02714583860076357,0.027693567147978913
1.115,1.0,0.039324798295439056,0.08932479829543861,5.448171619307549E-4,0.1601303845426301,0.027011803082129707,0.02755564125457023
1.12,1.0,0.03919007240778727,0.08919007240778681,5.421075708963115E-4,0.16026782002131634,0.026878708023943015,0.02741869248849355
1.125,1.0,0.0390560096625265,0.08905600966252605,5.394171579890039E-4,0.1604045731794844,0.02674654467510736,0.02728271166737267
1.13,1.0,0.03892260542277587,0.08892260542277541,5.367457430929586E-4,0.16054064883413108,0.026615304386101102,0.027147689716481346
1.135,1.0,0.03878985509465108,0.08878985509465062,5.34093148203384E-4,0.16067605175714544,0.026484978607565744,0.027013617667232186
1.14,1.0,0.03865775412676712,0.08865775412676669,5.314591973969377E-4,0.16081078667583584,0.026355558888917482,0.02688048665569054
1.145,1.0,0.038526298009747835,0.08852629800974741,5.288437168025752E-4,0.16094485827344945,0.026227036876981056,0.026748287921112265
1.15,1.0,0.03839548227574221,0.08839548227574182,5.262465345728764E-4,0.1610782711896848,0.02609940431464568,0.026617012804505596
1.155,1.0,0.03826530249794739,0.088265302497947,5.23667480855837E-4,0.16121103002119663,0.025972653039542517,0.02648665274721608
1.16,1.0,0.03813575429013823,0.08813575429013784,5.21106387767119E-4,0.1613431393220945,0.025846774982743303,0.02635719928953459
1.165,1.0,0.03800683330620327,0.08800683330620288,5.185630893627493E-4,0.16147460360443383,0.025721762167479865,0.026228644069327754
1.17,1.0,0.03787853523968715,0.08787853523968675,5.160374216122602E-4,0.16160542733870042,0.02559760670788399,0.026100978820690457
1.175,1.0,0.037750855823339174,0.08775085582333879,5.135292223722626E-4,0.1617356149542884,0.025474300807747357,0.02597419537261997
1.18,1.0,0.03762379082866808,0.08762379082866768,5.11038331360444E-4,0.16186517083997135,0.025351836759301173,0.025848285647711414
1.185,1.0,0.03749733606550288,0.08749733606550247,5.085645901299838E-4,0.16199409934436698,0.025230206942015165,0.025723241660874006
1.19,1.0,0.03737148738155958,0.08737148738155917,5.061078420443786E-4,0.16212240477639586,0.025109403821415487,0.02559905551806794
1.195,1.0,0.03724624066201384,0.08724624066201342,5.036679322526684E-4,0.1622500914057333,0.0249894199479213,0.02547571941506117
1.2,1.0,0.037121591829079405,0.087121591829079,5.01244707665059E-4,0.16237716346325531,0.02487024795569972,0.025353225636206237
1.205,1.0,0.03699753684159217,0.08699753684159174,4.988380169289305E-4,0.16250362514147867,0.02475188056153864,0.025231566553236176
1.21,1.0,0.03687407169459981,0.08687407169459938,4.964477104052277E-4,0.16262948059499474,0.024634310563737234,0.025110734624079735
1.215,1.0,0.03675119241895704,0.08675119241895661,4.940736401452232E-4,0.16275473394089754,0.024517530841013886,0.02499072239169514
1.22,1.0,0.03662889508092617,0.08662889508092572,4.917156598676477E-4,0.16287938925920598,0.02440153435143102,0.024871522482922306
1.225,1.0,0.03650717578178305,0.0865071757817826,4.893736249361805E-4,0.16300345059328053,0.024286314131336785,0.02475312760735301
1.23,1.0,0.036386030657428244,0.0863860306574278,4.870473923372944E-4,0.16312692195023423,0.024171863294323043,0.024635530556218886
1.235,1.0,0.03626545587800338,0.08626545587800294,4.8473682065844695E-4,0.16324980730133795,0.02405817503019961,0.024518724201296683
1.24,1.0,0.03614544764751261,0.08614544764751218,4.82441770066614E-4,0.16337211058242052,0.02394524260398429,0.02440270149383071
1.245,1.0,0.03602600220344906,0.08602600220344862,4.801621022871581E-4,0.16349383569426354,0.023833059354908512,0.024287455463472055
1.25,1.0,0.03590711581642618,0.08590711581642575,4.778976805830256E-4,0.16361498650299058,0.023721618695438245,0.024172979217234193
1.255,1.0,0.035788784789814045,0.08578878478981361,4.756483697342684E-4,0.16373556684045146,0.02361091411030996,0.02405926593846496
1.26,1.0,0.035671005459380324,0.08567100545937989,4.7341403601788135E-4,0.16385558050460158,0.02350093915558137,0.02394630888583423
1.265,1.0,0.035553774192936066,0.08555377419293562,4.711945471879534E-4,0.16397503125987578,0.023391687457696687,0.02383410139233736
1.27,1.0,0.03543708738998604,0.0854370873899856,4.689897724561247E-4,0.16409392283755764,0.0232831527125661,0.023722636864313966
1.275,1.0,0.035320941481383705,0.08532094148138325,4.667995824723442E-4,0.16421225893614375,0.023175328684659324,0.023611908780481715
1.28,1.0,0.03520533292899061,0.08520533292899016,4.646238493059238E-4,0.16433004322170325,0.023068209206112838,0.023501910690984965
1.285,1.0,0.03509025822534033,0.08509025822533987,4.62462446426883E-4,0.16444727932823258,0.022961788175850754,0.023392636216458026
1.29,1.0,0.0349757138933066,0.08497571389330616,4.6031524868757855E-4,0.16456397085800561,0.02285605955871888,0.023284079047102627
1.295,1.0,0.03486169648577595,0.08486169648577552,4.5818213230461514E-4,0.16468012138191923,0.022751017384631936,0.02317623294177947
1.3,1.0,0.0347482025853244,0.08474820258532396,4.5606297484103165E-4,0.1647957344398344,0.02264665574773354,0.023069091727113602
1.305,1.0,0.034635228803898396,0.08463522880389797,4.539576551887584E-4,0.16491081354091264,0.02254296880556887,0.022962649296613413
1.31,1.0,0.034522771782499885,0.08452277178249944,4.518660535513401E-4,0.16502536216394859,0.02243995077826971,0.02285689960980284
1.315,1.0,0.034410828190875306,0.08441082819087486,4.4978805142692073E-4,0.1651393837576976,0.022337595947751667,0.022751836691366784
1.32,1.0,0.03429939472720877,0.08429939472720833,4.4772353159148564E-4,0.16525288174119956,0.022235898656923433,0.02264745463030937
1.325,1.0,0.034188468117818956,0.08418846811781852,4.4567237808235577E-4,0.16536585950409852,0.022134853308907736,0.022543747579124907
1.33,1.0,0.034078045116859995,0.08407804511685955,4.4363447618192987E-4,0.1654783204069579,0.02203445436627398,0.02244070975298113
1.335,1.0,0.03396812250602615,0.0839681225060257,4.4160971240167246E-4,0.16559026778157201,0.021934696350282192,0.022338335428914936
1.34,1.0,0.033858697094260176,0.08385869709425973,4.3959797446633923E-4,0.16570170493127329,0.02183557384013817,0.022236618945039897
1.345,1.0,0.03374976571746552,0.08374976571746506,4.3759915129843997E-4,0.16581263513123587,0.02173708147225969,0.022135554699765744
1.35,1.0,0.03364132523822197,0.08364132523822151,4.356131330029323E-4,0.16592306162877493,0.021639213939553443,0.02203513715102934
1.355,1.0,0.033533372545505064,0.08353337254550461,4.3363981085214355E-4,0.16603298764364263,0.02154196599070268,0.02193536081553722
1.36,1.0,0.033425904554408935,0.08342590455440847,4.3167907727091636E-4,0.16614241636832,0.021445332429465266,0.02183622026801916
1.365,1.0,0.033318918205872704,0.08331891820587223,4.2973082582197474E-4,0.16625135096830518,0.02134930811398209,0.021737710140493013
1.37,1.0,0.03321241046641024,0.08321241046640976,4.2779495119150566E-4,0.1663597945823981,0.02125388795609549,0.021639825121540165
1.375,1.0,0.03310637832784334,0.08310637832784286,4.2587134917495466E-4,0.16646775032298158,0.021159066920677663,0.02154255995559181
1.38,1.0,0.03300081880703826,0.08300081880703776,4.2395991666302984E-4,0.1665752212762986,0.021064840024968872,0.021445909442225686
1.385,1.0,0.03289572894564547,0.08289572894564498,4.2206055162791076E-4,0.1666822105027265,0.02097120233792526,0.021349868435473016
1.39,1.0,0.032791105809842756,0.08279110580984225,4.201731531096615E-4,0.16678872103704745,0.020878148979576076,0.021254431843135736
1.395,1.0,0.032686946490081345,0.08268694649008085,4.1829762120284083E-4,0.16689475588871563,0.020785675120390257,0.021159594626113623
1.4,1.0,0.03258324810083536,0.08258324810083487,4.164338570433084E-4,0.16700031804212112,0.02069377598065213,0.021065351797741178
1.405,1.0,0.03248000778035424,0.08248000778035373,4.1458176279522333E-4,0.16710541045685035,0.02060244682984609,0.020971698423134236
1.41,1.0,0.032377222690418254,0.08237722269041775,4.1274124163823194E-4,0.16721003606794332,0.020511682986050186,0.020878629618546012
1.415,1.0,0.032274890016097055,0.08227489001609654,4.1091219775484097E-4,0.1673141977861479,0.0204214798153383,0.020786140550732475
1.42,1.0,0.03217300696551115,0.08217300696551065,4.090945363179739E-4,0.16741789849817065,0.020331832731191015,0.02069422643632688
1.425,1.0,0.03207157076959635,0.08207157076959587,4.0728816347870703E-4,0.1675211410669247,0.020242737193914822,0.020602882541223343
1.43,1.0,0.03197057868187109,0.08197057868187059,4.0549298635418266E-4,0.1676239283317745,0.02015418871006962,0.020512104179969307
1.435,1.0,0.03187002797820648,0.081870027978206,4.037089130156954E-4,0.16772626310877756,0.02006618283190439,0.020421886715166582
1.44,1.0,0.03176991595659941,0.08176991595659892,4.0193585247695065E-4,0.16782814819092334,0.019978715156800855,0.02033222555688124
1.445,1.0,0.03167023993694809,0.08167023993694762,4.001737146824909E-4,0.16792958634836916,0.019891781326725033,0.0202431161620617
1.45,1.0,0.031570997260830624,0.08157099726083014,3.9842241049628703E-4,0.16803058032867282,0.019805377027686553,0.020154554033965207
1.455,1.0,0.03147218529128606,0.08147218529128557,3.966818516904933E-4,0.1681311328570232,0.019719497989205654,0.020066534721592547
1.46,1.0,0.03137380141259814,0.08137380141259766,3.94951950934362E-4,0.16823124663646727,0.019634139983787574,0.01997905381913066
1.465,1.0,0.03127584303008173,0.08127584303008123,3.932326217833159E-4,0.16833092434813474,0.01954929882640443,0.019892106965403302
1.47,1.0,0.031178307569871708,0.08117830756987122,3.9152377866817525E-4,0.16843016865145988,0.01946497037398437,0.01980568984332934
1.475,1.0,0.031081192478714482,0.081081192478714,3.8982533688453844E-4,0.16852898218440074,0.019381150524907773,0.019719798179388865
1.48,1.0,0.030984495223761975,0.08098449522376149,3.88137212582311E-4,0.1686273675636555,0.019297835218510674,0.01963442774309667
1.485,1.0,0.03088821329236804,0.08088821329236756,3.864593227553838E-4,0.1687253273848764,0.019215020434594905,0.019549574346483224
1.49,1.0,0.030792344191887377,0.0807923441918869,3.847915852314558E-4,0.16882286422288098,0.019132702192945203,0.019465233843582945
1.495,1.0,0.030696885449476807,0.08069688544947634,3.8313391866199936E-4,0.168919980631861,0.019050876552853015,0.019381402129929615
1.5,1.0,0.030601834611898894,0.08060183461189842,3.8148624251236723E-4,0.16901667914558854,0.018969539612646812,0.019298075142058814
1.505,1.0,0.030507189245327932,0.08050718924532746,3.7984847705203667E-4,0.16911296227761982,0.018888687509229,0.019215248857017402
1.51,1.0,0.03041294693515823,0.08041294693515774,3.7822054334499093E-4,0.16920883252149654,0.018808316417619195,0.019132919291879727
1.515,1.0,0.03031910528581463,0.08031910528581415,3.7660236324023403E-4,0.16930429235094488,0.018728422550503773,0.019051082503270658
1.52,1.0,0.030225661920565326,0.08022566192056484,3.749938593624372E-4,0.169399344220072,0.01864900215779164,0.018969734586895118
1.525,1.0,0.030132614481336802,0.08013261448133631,3.733949551027157E-4,0.1694939905635602,0.018570051526176117,0.01888887167707423
1.53,1.0,0.030039960628531023,0.08003996062853051,3.7180557460953363E-4,0.16958823379685914,0.018491566978702773,0.018808489946287886
1.535,1.0,0.02994769804084475,0.07994769804084423,3.702256427797331E-4,0.16968207631637522,0.01841354487434324,0.018728585604723506
1.54,1.0,0.02985582441509092,0.0798558244150904,3.686550852496887E-4,0.16977552049965908,0.01833598160757478,0.018649154899831148
1.545,1.0,0.029764337466022202,0.07976433746602167,3.6709382838658267E-4,0.1698685687055909,0.018258873607965614,0.018570194115884626
1.55,1.0,0.029673234926156554,0.07967323492615604,3.655417992798004E-4,0.1699612232745633,0.018182217339765914,0.0184916995735487
1.555,1.0,0.02958251454560481,0.07958251454560429,3.639989257324441E-4,0.1700534865286624,0.018106009301504272,0.018413667629452218
1.56,1.0,0.02949217409190029,0.07949217409189976,3.624651362529618E-4,0.17014536077184644,0.018030246025589707,0.01833609467576697
1.565,1.0,0.029402211349830405,0.07940221134982987,3.609403600468918E-4,0.1702368482901224,0.01795492407791902,0.018258977139792444
1.57,1.0,0.029312624121270153,0.07931262412126963,3.594245270087188E-4,0.17032795135172082,0.01788004005748945,0.01818231148354607
1.575,1.0,0.0292234102250176,0.07922341022501708,3.5791756771384086E-4,0.17041867220726825,0.017805590596016545,0.01810609420335915
1.58,1.0,0.029134567496631226,0.0791345674966307,3.564194134106468E-4,0.1705090130899578,0.017731572357557162,0.01803032182947827
1.585,1.0,0.029046093788269146,0.07904609378826861,3.5492999601269845E-4,0.17059897621571782,0.017657982038137558,0.017954990925671935
1.59,1.0,0.028957986968530188,0.07895798696852965,3.5344924809102107E-4,0.1706885637833784,0.017584816365386426,0.01788009808884274
1.595,1.0,0.028870244922296787,0.07887024492229625,3.519771028664968E-4,0.17077777797483634,0.017512072098172824,0.017805639948644637
1.6,1.0,0.028782865550579663,0.07878286555057912,3.505134942023601E-4,0.1708666209552176,0.017439746026248985,0.017731613167105347
1.605,1.0,0.028695846770364325,0.07869584677036377,3.490583565967952E-4,0.17095509487303848,0.01736783496989784,0.017658014438253877
1.61,1.0,0.028609186514459248,0.0786091865144587,3.4761162517563235E-4,0.1710432018603647,0.017296335779585243,0.01758484048775303
1.615,1.0,0.02852288273134584,0.07852288273134529,3.461732356851421E-4,0.17113094403296858,0.01722524533561678,0.017512088072536857
1.62,1.0,0.0284369333850301,0.07843693338502955,3.4474312448492514E-4,0.17121832349048452,0.01715456054779918,0.0174397539804528
1.625,1.0,0.028351336454895924,0.07835133645489538,3.433212285408986E-4,0.17130534231656275,0.017084278355106133,0.01736783502990883
1.63,1.0,0.028266089935560117,0.07826608993555959,3.4190748541837424E-4,0.1713920025790211,0.01701439572534856,0.017296328069525073
1.635,1.0,0.028181191836729007,0.07818119183672849,3.405018332752297E-4,0.17147830632999536,0.0169449096548492,0.0172252299777902
1.64,1.0,0.028096640183056704,0.07809664018305619,3.391042108551694E-4,0.17156425560608773,0.01687581716812148,0.017154537662722253
1.645,1.0,0.028012433014004943,0.07801243301400441,3.37714557481076E-4,0.1716498524285136,0.016807115317552617,0.017084248061534076
1.65,1.0,0.027928568383704475,0.07792856838370395,3.363328130484485E-4,0.1717350988032467,0.016738801183090835,0.01701435814030305
1.655,1.0,0.027845044360818062,0.07784504436081754,3.349589180189277E-4,0.17181999672116263,0.01667087187193666,0.01694486489364527
1.66,1.0,0.02776185902840496,0.07776185902840445,3.335928134139064E-4,0.17190454815818076,0.016603324518238295,0.016875765344393903
1.665,1.0,0.027679010483786952,0.07767901048378643,3.32234440808224E-4,0.17198875507540448,0.016536156282790922,0.016807056543281868
1.67,1.0,0.02759649683841584,0.07759649683841534,3.30883742323944E-4,0.17207261941925986,0.0164693643527399,0.016738735568628652
1.675,1.0,0.02751431621774244,0.07751431621774194,3.2954066062421193E-4,0.172156143121633,0.016402945941287838,0.016670799526031125
1.68,1.0,0.027432466761087012,0.07743246676108649,3.282051389071952E-4,0.17223932810000545,0.016336898287405453,0.016603245548058518
1.685,1.0,0.027350946621511128,0.0773509466215106,3.2687712090010036E-4,0.17232217625758842,0.016271218655546142,0.016536070793951304
1.69,1.0,0.027269753965690993,0.07726975396569045,3.255565508532693E-4,0.1724046894834554,0.0162059043353643,0.01646927244932397
1.695,1.0,0.02718888697379211,0.07718888697379156,3.2424337353435237E-4,0.17248686965267318,0.016140952641437157,0.01640284772587176
1.7,1.0,0.027108343839345343,0.0771083438393448,3.229375342225558E-4,0.17256871862643175,0.01607636091299029,0.016336793861081052
1.705,1.0,0.0270281227691244,0.07702812276912385,3.216389787029653E-4,0.17265023825217227,0.016012126513626598,0.016271108117943626
1.71,1.0,0.026948221983024576,0.07694822198302402,3.203476532609418E-4,0.1727314303637141,0.01594824683105878,0.016205787784674536
1.715,1.0,0.02686863971394288,0.07686863971394231,3.190635046765896E-4,0.17281229678138016,0.015884719276845198,0.016140830174433626
1.72,1.0,0.02678937420765946,0.07678937420765888,3.1778648021929664E-4,0.1728928393121209,0.015821541286129146,0.01607623262505064
1.725,1.0,0.02671042372272032,0.07671042372271974,3.165165276423442E-4,0.172973059749637,0.0157587103173814,0.016011992498753885
1.73,1.0,0.026631786530321326,0.07663178653032077,3.1525359517758586E-4,0.17305295987450078,0.015696223852146075,0.015948107181902337
1.735,1.0,0.026553460914193458,0.0765534609141929,3.139976315301945E-4,0.173132541454276,0.015634079394789675,0.015884574084721124
1.74,1.0,0.02647544517048933,0.07647544517048877,3.1274858587347724E-4,0.17321180624363686,0.015572274472253353,0.015821390641040513
1.745,1.0,0.02639773760767092,0.07639773760767034,3.1150640784375526E-4,0.173290755984485,0.015510806633808286,0.01575855430803811
1.75,1.0,0.026320336546398527,0.07632033654639796,3.102710475353099E-4,0.17336939240606586,0.015449673450814126,0.015696062565984357
1.755,1.0,0.026243240319420935,0.07624324031942036,3.090424554953927E-4,0.1734477172250834,0.01538887251648051,0.015633912917991325
1.76,1.0,0.026166447271466737,0.07616644727146615,3.0782058271929864E-4,0.17352573214581368,0.015328401445631568,0.015572102889764612
1.765,1.0,0.02608995575913686,0.07608995575913627,3.0660538064550166E-4,0.17360343886021737,0.015268257874473364,0.015510630029358404
1.77,1.0,0.026013764150798226,0.07601376415079764,3.0539680115085246E-4,0.17368083904805065,0.015208439460364301,0.015449491906933673
1.775,1.0,0.02593787082647855,0.07593787082647796,3.0419479654583546E-4,0.17375793437697534,0.015148943881588325,0.015388686114519321
1.78,1.0,0.02586227417776229,0.07586227417776169,3.0299931956988746E-4,0.17383472650266757,0.015089768837131017,0.015328210265776458
1.785,1.0,0.025786972607687676,0.07578697260768706,3.018103233867733E-4,0.17391121706892526,0.015030912046458473,0.015268061995765504
1.79,1.0,0.025711964530644858,0.07571196453064424,3.006277615800213E-4,0.1739874077077748,0.014972371249298887,0.015208238960716372
1.795,1.0,0.025637248372275157,0.07563724837227453,2.994515881484139E-4,0.1740633000395761,0.014914144205426909,0.01514873883780132
1.8,1.0,0.02556282256937133,0.07556282256937072,2.982817575015369E-4,0.1741388956731268,0.014856228694450614,0.015089559324910847
1.805,1.0,0.025488685569778957,0.07548868556977835,2.971182244553825E-4,0.1742141962057653,0.01479862251560116,0.015030698140432237
1.81,1.0,0.02541483583229884,0.07541483583229823,2.9596094422800834E-4,0.17428920322347283,0.014741323487525004,0.014972153023030933
1.815,1.0,0.02534127182659044,0.07534127182658984,2.948098724352495E-4,0.17436391830097397,0.014684329448078726,0.014913921731434588
1.82,1.0,0.02526799203307632,0.0752679920330757,2.936649650864852E-4,0.17443834300183686,0.014627638254126298,0.01485600204421983
1.825,1.0,0.025194994942847628,0.07519499494284702,2.925261785804561E-4,0.1745124788785716,0.014571247781338958,0.014798391759601636
1.83,1.0,0.02512227905757056,0.07512227905756996,2.913934697011354E-4,0.17458632747272798,0.01451515592399742,0.014741088695225321
1.835,1.0,0.025049842889393784,0.07504984288939318,2.902667956136489E-4,0.17465989031499227,0.014459360594796593,0.014684090687961091
1.84,1.0,0.024977684960856863,0.07497768496085623,2.891461138602477E-4,0.1747331689252826,0.014403859724652645,0.014627395593701154
1.845,1.0,0.024905803804799617,0.07490580380479898,2.8803138235632776E-4,0.17480616481284378,0.014348651262512434,0.014571001287159229
1.85,1.0,0.02483419796427245,0.07483419796427182,2.86922559386501E-4,0.1748788794763408,0.014293733175165243,0.014514905661672668
1.855,1.0,0.02476286599244761,0.07476286599244697,2.8581960360071285E-4,0.17495131440395142,0.014239103447056839,0.014459106629006863
1.86,1.0,0.02469180645253134,0.0746918064525307,2.84722474010408E-4,0.17502347107345795,0.01418476008010574,0.01440360211916212
1.865,1.0,0.024621017917677013,0.07462101791767638,2.836311299847431E-4,0.17509535095233794,0.014130701093521774,0.014348390080182858
1.87,1.0,0.024550498970899073,0.07455049897089844,2.8254553124684533E-4,0.1751669554978538,0.014076924523626745,0.014293468477969154
1.875,1.0,0.02448024820498796,0.07448024820498732,2.814656378701167E-4,0.17523828615714163,0.014023428423677355,0.014238835296090567
1.88,1.0,0.024410264222425856,0.07441026422242521,2.803914102745838E-4,0.17530934436729925,0.013970210863690198,0.014184488535602233
1.885,1.0,0.024340545635303315,0.07434054563530267,2.793228092232908E-4,0.17538013155547308,0.013917269930268884,0.014130426214863174
1.89,1.0,0.024271091065236762,0.07427109106523612,2.7825979581873713E-4,0.17545064913894418,0.013864603726433233,0.01407664636935682
1.895,1.0,0.024201899143286843,0.07420189914328622,2.772023314993577E-4,0.17552089852521346,0.013812210371450528,0.014023147051513678
1.9,1.0,0.024132968509877593,0.07413296850987697,2.7615037803604633E-4,0.175590881112086,0.013760088000668773,0.013969926330536203
1.905,1.0,0.024064297814716442,0.07406429781471582,2.751038975287197E-4,0.1756605982877545,0.013708234765351952,0.013916982292225662
