Time,compartment,A,B,C,reversMA,irreversMA
1.36,1.0,0.29654163875482326,0.21707758018147905,14.48638078106369,0.7520113946563349,1.3024654810888743
1.37,1.0,0.28911607996594985,0.21164223260377588,14.499241687430267,0.7331798546562476,1.2698533956226552
1.38,1.0,0.2818764684141743,0.2063429592033227,14.511780572382495,0.7148199552500518,1.2380577552199363
1.39,1.0,0.27481814703675517,0.2011763551665216,14.524005497796717,0.6969198778139775,1.2070581309991297
1.4,1.0,0.26793657546724853,0.19613910071070692,14.535924323822037,0.6794681004475802,1.1768346042642415
1.41,1.0,0.2612273271059424,0.1912279589753754,14.547544713918674,0.6624533904730188,1.1473677538522524
1.42,1.0,0.25468608626432243,0.18643977396437658,14.558874139771293,0.6458647971285365,1.1186386437862594
1.43,1.0,0.24830864538165487,0.1817714685379539,14.569919886080383,0.6296916444507117,1.0906288112277234
1.44,1.0,0.24209090231182473,0.17722004245353948,14.580689055234629,0.6139235243402199,1.0633202547212368
1.45,1.0,0.2360288576786203,0.17278257045421988,14.591188571867152,0.5985502898060415,1.0366954227253193
