Time,compartment,GSH,HTA,SLG,Lac,MG,reversMA,reversMM,irreversMM
1241.0,1.0,0.14037722233788527,2.1074874638750128E-4,0.5491114324642438,99.46030059645143,3.7722233788647637E-4,2.1298991954516247E-6,3.323765815593132E-6,0.0027305633269224115
1242.0,1.0,0.1403751001673809,2.095610765264122E-4,0.5463909118352915,99.46302442692075,3.751001673821268E-4,2.1156354997146627E-6,3.3015165547408737E-6,0.002717108525130443
1243.0,1.0,0.1403729921854279,2.083813614862927E-4,0.5436837910646733,99.46573483538836,3.7299218542913314E-4,2.1015100711696674E-6,3.2794837742575343E-6,0.002703719271886229
1244.0,1.0,0.14037089825463087,2.07209524244931E-4,0.5409900049742408,99.46843188724684,3.7089825463203316E-4,2.087520820324377E-6,3.2576642112316085E-6,0.002690395255444945
1245.0,1.0,0.14036881823966818,2.0604548894348628E-4,0.5383094886936538,99.4711156475777,3.6881823966934864E-4,2.0736656939968393E-6,3.2360546594694144E-6,0.002677136165464325
1246.0,1.0,0.14036675200725632,2.0488918086604825E-4,0.5356421776590327,99.47378618115283,3.667520072575111E-4,2.059942674931714E-6,3.2146519688860284E-6,0.0026639416929992153
1247.0,1.0,0.14036469942611407,2.037405264194298E-4,0.5329880076116211,99.47644355243584,3.6469942611517994E-4,2.046349781408604E-6,3.1934530448833477E-6,0.002650811530496175
1248.0,1.0,0.14036266036692682,2.025994531131927E-4,0.5303469145964557,99.47908782558352,3.6266036692795265E-4,2.032885066840845E-6,3.1724548477157474E-6,0.0026377453717880894
1249.0,1.0,0.14036063470231233,2.0146588953990976E-4,0.5277188349610322,99.48171906444716,3.606347023134728E-4,2.019546619368552E-6,3.151654391844664E-6,0.0026247429120887637
1250.0,1.0,0.14035862230678578,2.0033976535567118E-4,0.5251037053539845,99.48433733257389,3.586223067869525E-4,2.006332561442666E-6,3.131048745282658E-6,0.002611803847987562
1251.0,1.0,0.14035662305672597,1.9922101126083297E-4,0.5225014627237623,99.48694269320826,3.566230567271057E-4,1.9932410494042795E-6,3.110635028927711E-6,0.0025989278774440306
1252.0,1.0,0.14035463683034136,1.9810955898101628E-4,0.5199120443173193,99.48953520929336,3.5463683034250924E-4,1.980270273057574E-6,3.0904104158887255E-6,0.002586114699782566
1253.0,1.0,0.14035266350763717,1.9700534124835557E-4,0.5173353876788018,99.4921149434723,3.52663507638386E-4,1.967418455236245E-6,3.0703721308030446E-6,0.002573364015687068
1254.0,1.0,0.1403507029703826,1.959082917830007E-4,0.5147714306482406,99.4946819580896,3.5070297038382385E-4,1.9546838513661343E-6,3.0505174491467243E-6,0.002560675527195599
1255.0,1.0,0.1403487551020782,1.948183452748754E-4,0.5122201113602548,99.49723631519242,3.4875510207943433E-4,1.942064749023691E-6,3.0308436965380675E-6,0.0025480489376950985
1256.0,1.0,0.14034681978792418,1.9373543736569133E-4,0.5096813682427525,99.49977807653197,3.4681978792544787E-4,1.929559467488682E-6,3.0113482480355233E-6,0.002535483951916061
1257.0,1.0,0.140344896914789,1.9265950463122334E-4,0.5071551400156384,99.50230730356495,3.448969147902598E-4,1.917166357295495E-6,2.992028527430683E-6,0.002522980275927246
1258.0,1.0,0.14034298637117812,1.915904845638442E-4,0.5046413656895296,99.50482405745473,3.429863711794233E-4,1.9048837997807022E-6,2.972882006536602E-6,0.0025105376171304116
1259.0,1.0,0.14034108804720383,1.9052831555532178E-4,0.5021399845644692,99.50732839907279,3.410880472050935E-4,1.8927102066271522E-6,2.9539062044728564E-6,0.0024981556842550317
1260.0,1.0,0.14033920183455462,1.8947293687987874E-4,0.49965093622865153,99.50982038899996,3.392018345559277E-4,1.8806440194068705E-6,2.9350986869472994E-6,0.0024858341873530564
1261.0,1.0,0.14033732762646609,1.8842428867751597E-4,0.4971741605571472,99.51230008752775,3.3732762646744054E-4,1.8686837091230388E-6,2.916457065535718E-6,0.002473572837793666
1262.0,1.0,0.14033546531769145,1.8738231193760055E-4,0.49470959771063455,99.5147675546598,3.3546531769281695E-4,1.8568277757481243E-6,2.897978996959795E-6,0.0024613713482580404
1263.0,1.0,0.14033361480447282,1.8634694848271576E-4,0.49225718813413294,99.51722285011296,3.3361480447418245E-4,1.8450747477639614E-6,2.879662182363851E-6,0.0024492294327341344
1264.0,1.0,0.14033177598451302,1.8531814095278006E-4,0.4898168725557481,99.5196660333188,3.317759845143392E-4,1.83342318169999E-6,2.8615043665914043E-6,0.0024371468065114937
1265.0,1.0,0.14032994875694763,1.8429583278942472E-4,0.4873885919854103,99.52209716342487,3.299487569489522E-4,1.821871661670789E-6,2.843503337461643E-6,0.0024251231861760363
1266.0,1.0,0.14032813302231784,1.832799682206397E-4,0.4849722877136264,99.52451629929585,3.2813302231920295E-4,1.8104187989149653E-6,2.8256569250468005E-6,0.002413158289604884
