0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8302055410716489,9.534071762280222,4.169794458928348,0.4659282377197787,0.525092819529828,0.1,0.36168678452489683,30.0,0.6383132154751037,0.055519530265940885,1.0,0.022778647374799472,1.0,0.0006953272491691476,0.0001657601143210062,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.830177976811379,9.534336924682448,4.169822023188619,0.46566307531755363,0.5253984125622785,0.1,0.3614275790213104,30.0,0.63857242097869,0.05554694409667183,1.0,0.022789227413754245,1.0,0.0006978015409044506,0.00016650731440294737,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8301508334608405,9.534598493522086,4.169849166539157,0.4654015064779197,0.5256997279588556,0.1,0.3611722496246662,30.0,0.6388277503753342,0.055573950659048646,1.0,0.022799650318438034,1.0,0.000700261015053294,0.00016725086735272951,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8301240883526266,9.534856308952824,4.169875911647371,0.46514369104718095,0.5259970188801786,0.1,0.36092070596157844,30.0,0.6390792940384218,0.05560055682126036,1.0,0.022809919290981074,1.0,0.0007027057100966952,0.00016799077453087305,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8300977360300195,9.535110434066768,4.169902263969978,0.4648895659332345,0.5262903267389046,0.1,0.3606728899154189,30.0,0.6393271100845815,0.05562676872364747,1.0,0.022820036662114587,1.0,0.0007051356401023782,0.00016872702528146716,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.830071771182997,9.535360931900405,4.1699282288170005,0.46463906809960037,0.5265796915089463,0.1,0.36042874431721605,30.0,0.6395712556827842,0.05565259240881127,1.0,0.022830004723577053,1.0,0.0007075508205569616,0.00016945960952660395,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8300461886476908,9.535607865487043,4.169953811352307,0.46439213451296185,0.5268651516925718,0.1,0.36018821291820924,30.0,0.6398117870817912,0.05567803382452778,1.0,0.022839825729114797,1.0,0.0007099512683320258,0.00017018851775970237,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8300209834058443,9.535851297909298,4.169979016594153,0.4641487020907061,0.5271467442875032,0.1,0.35995124036240067,30.0,0.6400487596375997,0.05570309882666162,1.0,0.022849501895482648,1.0,0.000712337001650181,0.00017091374103883223,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8299961505842738,9.53609129235154,4.170003849415724,0.46390870764846426,0.5274245047540179,0.1,0.3597177721591098,30.0,0.6402822278408905,0.05572779318207998,1.0,0.022859035403444507,1.0,0.0007147080400511341,0.00017163527098003825,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8299716854543264,9.536327912152354,4.170028314545672,0.4636720878476515,0.5276984669820473,0.1,0.3594877546555258,30.0,0.6405122453444746,0.055752122571566455,1.0,0.022868428398774,1.0,0.0007170644043577568,0.0001723530997506639,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8299475834313402,9.536561220856996,4.170052416568658,0.4634387791430078,0.5279686632582767,0.1,0.3592611350092606,30.0,0.6407388649907398,0.055776092592735034,1.0,0.02287768299325507,1.0,0.0007194061166421536,0.00017306722006267566,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8299238400741017,9.536791282269865,4.1700761599258955,0.4632087177301381,0.5282351242332454,0.1,0.35903786116090297,30.0,0.6409621388390974,0.05579970876294399,1.0,0.022886801265682617,1.0,0.0007217332001917282,0.00017377762516598643,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8299004510843072,9.53701816050695,4.17009954891569,0.4629818394930526,0.528497878888446,0.1,0.3588178818065707,30.0,0.6411821181934296,0.05582297652220973,1.0,0.022895785262863105,1.0,0.0007240456794752527,0.00017448430884178036,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8298774123060197,9.537241920048297,4.170122587693977,0.462758079951707,0.5287569545034245,0.1,0.3586011463704645,30.0,0.6413988536295359,0.05584590123612082,1.0,0.02290463700061515,1.0,0.0007263435801089335,0.000175187265395836,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8298547197251306,9.537462625790461,4.170145280274866,0.4625373742095427,0.5290123766228795,0.1,0.3583876049774208,30.0,0.6416123950225796,0.05586848819875182,1.0,0.022913358464770175,1.0,0.0007286269288224803,0.00017588648965185082,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.829832367471702,9.537680310035249,4.170167632528297,0.4623196899647548,0.529264204273746,0.1,0.35817720906460937,30.0,0.641822790935391,0.05589074254329049,1.0,0.02292195162955565,1.0,0.0007308957520816378,0.0001765819763511612,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8298103094620719,9.537894337507323,4.170189690537926,0.4621056624926782,0.529513206957252,0.1,0.3579699236297435,30.0,0.6420300763702571,0.05591266747245677,1.0,0.02293041879245316,1.0,0.000733150050249801,0.00017727370874507986,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.829788572729212,9.53810528168487,4.170211427270785,0.46189471831513274,0.5297588642735656,0.1,0.3577656909338957,30.0,0.6422343090661046,0.05593426949844205,1.0,0.022938761588781498,1.0,0.0007353898737960924,0.00017796169227365078,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8297671518221504,9.538313176564083,4.1702328481778475,0.4616868234359196,0.5300012297780679,0.1,0.35756446426964983,30.0,0.6424355357303505,0.055955553566041205,1.0,0.022946981911826394,1.0,0.0007376152522202645,0.00017864592317139242,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8297460412739753,9.538518054252794,4.170253958726022,0.4614819457472094,0.5302403578637227,0.1,0.3573661975426166,30.0,0.6426338024573839,0.055976524555939204,1.0,0.022955081631239087,1.0,0.0007398262158615948,0.00017932639811127252,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8297252355961287,9.538719944937407,4.170274764403869,0.4612800550625951,0.5304763038193429,0.1,0.3571708452456403,30.0,0.6428291547543602,0.055997187287386396,1.0,0.022963062594081925,1.0,0.0007420227958614768,0.00018000311419649685,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8297047292727004,9.538918876849856,4.170295270727296,0.46108112315014604,0.5307091238878565,0.1,0.3569783624330049,30.0,0.6430216375669955,0.05601754652087368,1.0,0.02297092662587391,1.0,0.0007442050241260142,0.00018067606895229765,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8296845167547232,9.539114876234542,4.170315483245274,0.46088512376546037,0.5309388753245755,0.1,0.3567887046946402,30.0,0.6432112953053601,0.056037606960807805,1.0,0.0229786755316363,1.0,0.000746372933288613,0.0001813452603177229,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8296645924544648,9.539307967315285,4.170335407545533,0.460692032684719,0.5311656164554613,0.1,0.3566018281303279,30.0,0.6433981718696723,0.056057373258186556,1.0,0.022986311096938144,1.0,0.0007485265566725744,0.00018201068663742438,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8296449507397238,9.539498172262263,4.170355049260274,0.46050182773773873,0.5313894067353931,0.1,0.35641768932390844,30.0,0.643582310676092,0.05607685001327399,1.0,0.022993835088941886,1.0,0.0007506659282536881,0.00018267234665344715,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8296255859281225,9.539685511158979,4.170374414071875,0.4603144888410257,0.5316103068064335,0.1,0.35623624531748616,30.0,0.6437637546825142,0.05609604177827567,1.0,0.023001249257448935,1.0,0.0007527910826228241,0.00018333023949701754,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8296064922814015,9.539870001969174,4.170393507718596,0.4601299980308284,0.5318283785560969,0.1,0.35605745358563656,30.0,0.6439425464143639,0.056114953060013906,1.0,0.02300855533594523,1.0,0.0007549020549485264,0.0001839843646803326,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8295876639997137,9.540051660503812,4.170412336000283,0.459948339496191,0.532043685175616,0.1,0.3558812720096119,30.0,0.6441187279903885,0.05613358832260299,1.0,0.023015755042646812,1.0,0.0007569988809396059,0.00018463472208834827,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8295690952159179,9.540230500387995,4.170430904784079,0.45976949961200725,0.5322562912182087,0.1,0.35570765885154776,30.0,0.6442923411484527,0.056151951990124384,1.0,0.0230228500815454,1.0,0.0007590815968077323,0.0001852813119705684,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8295507832384714,9.540406581822031,4.170449216761527,0.4595934181779735,0.5324662128631787,0.1,0.35553657560004515,30.0,0.6444634243999554,0.056170048113481835,1.0,0.02302984201001402,1.0,0.0007611502482119901,0.0001859241359863798,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8295327740500404,9.540580695025279,4.170467225949957,0.4594193049747255,0.5326727204889502,0.1,0.3553680271648021,30.0,0.6446319728351984,0.056187875669120015,1.0,0.023036730370710273,1.0,0.0007632050160351259,0.0001865632119542522,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8295150235856115,9.540752276679674,4.170484976414386,0.459247723320329,0.5328764649579727,0.1,0.3552019392421463,30.0,0.6447980607578542,0.0562054429013264,1.0,0.02304351839054927,1.0,0.0007652458328135125,0.00018719852885676664,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.829497528167366,9.540921369120188,4.1705024718326325,0.4590786308798149,0.5330774782958799,0.1,0.3550382735832632,30.0,0.6449617264167373,0.05622275384076067,1.0,0.023050207623751737,1.0,0.0007672727433513831,0.00018783008913532124,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8294802842166943,9.54108801526008,4.170519715783302,0.4589119847399229,0.5332757911921793,0.1,0.35487699236363834,30.0,0.645123007636362,0.056239812471264576,1.0,0.023056799607530737,1.0,0.0007692857933080352,0.0001884578956180563,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8294632882549842,9.541252258655378,4.170536711745013,0.4587477413446238,0.5334714329589882,0.1,0.35471805816300384,30.0,0.6452819418369966,0.05625662273186585,1.0,0.023063295862870495,1.0,0.0007712850291783791,0.00018908195151374937,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8294465369044068,9.541414143569362,4.17055346309559,0.4585858564306415,0.5336644314897722,0.1,0.35456143394528317,30.0,0.6454385660547173,0.05627318851878226,1.0,0.023069697895305285,1.0,0.0007732704982734818,0.00018970226040570926,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8294300268887062,9.541573715037028,4.170569973111291,0.45842628496297444,0.5338548132180801,0.1,0.3544070830385371,30.0,0.6455929169614634,0.05628951368742549,1.0,0.023076007195698234,1.0,0.0007752422487011142,0.00019031882624567111,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8294137550339842,9.541731018929584,4.170586244966014,0.45826898107041864,0.5340426030762824,0.1,0.3542549691149094,30.0,0.645745030885091,0.05630560205440525,1.0,0.023082225241020222,1.0,0.0007772003293462983,0.00019093165334769081,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8293977182694894,9.541886102018914,4.170602281730508,0.45811389798108865,0.5342278244543063,0.1,0.3541050561705725,30.0,0.6458949438294279,0.05632145739953317,1.0,0.0230883534951287,1.0,0.0007791447898518518,0.00019154074638203953,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8293819136284052,9.542039012042064,4.170618086371591,0.4579609879579405,0.534410499158374,0.1,0.35395730850567286,30.0,0.6460426914943275,0.05633708346782676,1.0,0.02309439340954652,1.0,0.0007810756805989357,0.0001921461103690986,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8293663382486349,9.54218979776571,4.170633661751362,0.457810202234293,0.5345906473697389,0.1,0.35381169070427687,30.0,0.6461883092957235,0.056352483971513524,1.0,0.023100346424240838,1.0,0.0007829930526876001,0.0001927477506732537,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8293509893735922,9.542338509050653,4.170649010626406,0.45766149094935016,0.5347682876034225,0.1,0.3536681676143163,30.0,0.6463318323856841,0.056367662592034795,1.0,0.023106213968401908,1.0,0.0007848969579173294,0.0001933456729967899,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8293358643529853,9.542485196916278,4.170664135647012,0.4575148030837232,0.534943436666951,0.1,0.3535267043275339,30.0,0.6464732956724665,0.05638262298204979,1.0,0.02311199746122197,1.0,0.0007867874487675909,0.00019393988337378584,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8293209593611717,9.542629877064254,4.170679040638825,0.45737012293574675,0.5351161396329347,0.1,0.35338727130254155,30.0,0.6466127286974589,0.05639736831020177,1.0,0.02311769811379519,1.0,0.0007886645783005693,0.00019453038826289023,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8293062556484373,9.542772138174335,4.170693744351561,0.457227861825667,0.535286791588376,0.1,0.3532498994861582,30.0,0.6467501005138424,0.05641189636089003,1.0,0.023123314797635314,1.0,0.0007905283993074912,0.00019511719560136353,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8292917629164395,9.542912377855368,4.170708237083558,0.45708762214463644,0.5354551224621162,0.1,0.35311450634247604,30.0,0.6468854936575243,0.05642621500101874,1.0,0.023128850771956942,1.0,0.0007923789669208404,0.00019570031145459596,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8292774781384529,9.543050629340774,4.170722521861545,0.45694937065922897,0.5356211607642698,0.1,0.3529810609843504,30.0,0.6470189390156501,0.05644032749954287,1.0,0.023134307298213252,1.0,0.0007942163360963578,0.0001962797431852028,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8292633983352646,9.543186925557832,4.170736601664733,0.4568130744421713,0.5357849345590561,0.1,0.35284953291971477,30.0,0.6471504670802857,0.05645423708429261,1.0,0.023139685622026864,1.0,0.000796040562368692,0.00019685549846190238,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8292495205738741,9.543321299132664,4.1707504794261245,0.45667870086733664,0.5359464714723841,0.1,0.3527198920398972,30.0,0.6472801079601033,0.05646794694323317,1.0,0.023144986973645042,1.0,0.0007978517018318178,0.0001974275852535714,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8292358419661927,9.543453782395265,4.170764158033804,0.45654621760473874,0.5361057986994388,0.1,0.35259210860793655,30.0,0.647407891392064,0.056481460225724596,1.0,0.023150212568394803,1.0,0.0007996498111194573,0.0001979960118233006,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8292223596677447,9.543584407384477,4.170777640332253,0.4564155926155253,0.5362629430122665,0.1,0.3524661532468986,30.0,0.647533846753102,0.05649478004378159,1.0,0.023155363607138137,1.0,0.0008014349473854986,0.00019856078672245018,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8292090708763671,9.54371320585303,4.170790929123631,0.4562867941469718,0.5364179307673609,0.1,0.3523419969281927,30.0,0.6476580030718078,0.05650790947333328,1.0,0.023160441276727128,1.0,0.0008032071682844147,0.0001991219187847053,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8291959728309098,9.543840209272528,4.170804027169088,0.4561597907274757,0.5365707879132475,0.1,0.35221961095988763,30.0,0.6477803890401128,0.05652085155548309,1.0,0.02316544675045915,1.0,0.0008049665319516858,0.00019967941712013178,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8291830628099366,9.543965448838453,4.170816937190061,0.45603455116154973,0.5367215399980709,0.1,0.35209896697502824,30.0,0.6479010330249724,0.05653360929776847,1.0,0.02317038118853202,1.0,0.0008067130969842154,0.00020023329110923157,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8291703381304236,9.544088955475187,4.170829661869574,0.45591104452481557,0.5368702121771796,0.1,0.35198003691995106,30.0,0.6480199630800496,0.05654618567542077,1.0,0.023175245738499155,1.0,0.0008084469224207526,0.00020078355039699822,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8291577961464615,9.544210759841002,4.170842203853535,0.4557892401589983,0.5370168292207107,0.1,0.3518627930426014,30.0,0.6481372069573992,0.056558583632625004,1.0,0.023180041535724744,1.0,0.0008101680677223107,0.00020133020488697246,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8291454342479542,9.544330892333083,4.170854565752043,0.45566910766691954,0.5371614155211781,0.1,0.3517472078808491,30.0,0.6482527921191513,0.05657080608377972,1.0,0.023184769703838915,1.0,0.0008118765927525866,0.0002018732647352978,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8291332498542558,9.544449375279553,4.170866750145741,0.45555062472045044,0.5373039972891749,0.1,0.351633261385724,30.0,0.6483667386142765,0.05658285522898415,1.0,0.023189431057591307,1.0,0.0008135725575411311,0.00020241273982879711,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8291212403700451,9.544566156872971,4.170878759629952,0.4554338431270291,0.5374446210651378,0.1,0.3515210012473012,30.0,0.6484789987526993,0.056594726755954214,1.0,0.023194023586591367,1.0,0.0008152560204265627,0.00020294863541557202,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8291094033243173,9.54468132761826,4.17089059667568,0.45531867238174495,0.5375832931093201,0.1,0.35141034522389913,30.0,0.6485896547761013,0.056606428839283296,1.0,0.023198550700239504,1.0,0.0008169270440554678,0.0002034809663932524,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8290977362345365,9.544794912757345,4.170902263765461,0.4552050872426588,0.5377200375449094,0.1,0.3513012706960628,30.0,0.6486987293039378,0.05661796392160296,1.0,0.0232030133212888,1.0,0.0008185856895907755,0.0002040097435941554,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8290862366472735,9.544906936973913,4.170913763352725,0.4550930630260923,0.5378548782456323,0.1,0.35119375557007654,30.0,0.6488062444299241,0.05662933439377704,1.0,0.02320741235076146,1.0,0.0008202320184912378,0.00020453497805220024,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8290749021368983,9.545017424387664,4.170925097863099,0.4549825756123379,0.5379878388463398,0.1,0.35108777827606696,30.0,0.6489122217239336,0.05664054259522084,1.0,0.023211748667995753,1.0,0.0008218660924915512,0.00020505668099625625,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.829063730304273,9.545126398548632,4.170936269695725,0.4548736014513697,0.5381189427535958,0.1,0.3509833177661062,30.0,0.6490166822338943,0.056651590814220235,1.0,0.023216023130692966,1.0,0.0008234879735824782,0.0002055748638434905,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8290527187754461,9.54523388243145,4.170947281224551,0.4547661175685535,0.5382482131562628,0.1,0.3508803535123146,30.0,0.6491196464876859,0.05666248128825089,1.0,0.02322023657496437,1.0,0.0008250977239909695,0.0002060895381927156,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8290418652003444,9.545339898429647,4.170958134799654,0.45466010157035747,0.53837567303609,0.1,0.3507788655049637,30.0,0.6492211344950367,0.05667321620429742,1.0,0.023224389815378176,1.0,0.000826695406160285,0.00020660071581773764,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8290311672514676,9.54544446834994,4.17096883274853,0.45455553165006285,0.5385013451782994,0.1,0.35067883425057894,30.0,0.6493211657494214,0.05668379769917252,1.0,0.023228483645006487,1.0,0.0008282810827301156,0.00020710840866070373,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8290206226225809,9.54554761340653,4.170979377377416,0.4544523865934737,0.5386252521821735,0.1,0.3505802407700434,30.0,0.6494197592299571,0.05669422785983617,1.0,0.023232518835472265,1.0,0.0008298548165167048,0.00020761262882544997,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8290102290274077,9.545649354215374,4.170989770972589,0.4543506457846285,0.5387474164716418,0.1,0.35048306659669926,30.0,0.6495169334033011,0.056704508723714735,1.0,0.023236496136996288,1.0,0.0008314166704929708,0.00020811338857084938,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8289999841983243,9.545749710788494,4.171000015801673,0.45425028921150956,0.5388678603058679,0.1,0.3503872937744522,30.0,0.6496127062255482,0.056714642279020226,1.0,0.023240416278444087,1.0,0.0008329667077686274,0.00020861070030415925,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8289898858850521,9.54584870252825,4.171010114114946,0.45415129747175387,0.5389866057898363,0.1,0.3502929048558735,30.0,0.6497070951441268,0.056724630465069356,1.0,0.02324427996737292,1.0,0.0008345049915703064,0.00020910457657436935,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8289799317163821,9.54594632920523,4.1710200682836165,0.45405367079477554,0.5391036919170175,0.1,0.3501998789860191,30.0,0.6498001210139813,0.056734475225980234,1.0,0.023248088009541583,1.0,0.0008360315818500767,0.00020959502988924256,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8289701182673392,9.546042441620406,4.171029881732659,0.4539575583795964,0.5392192904164599,0.1,0.35010816527917793,30.0,0.6498918347208223,0.05674417887401555,1.0,0.023251842121433365,1.0,0.0008375465123350422,0.0002100820715095844,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8289604442396306,9.546137183348938,4.171039555760368,0.4538628166510684,0.5393333101097921,0.1,0.3500177737454295,30.0,0.649982226254571,0.05675374284994906,1.0,0.023255542155192828,1.0,0.0008390498688294441,0.0002105657155381873,0.0,0.01,0.2,10.0
