Time,compartment,ADP,NAD,ATP,NADH,pyruvate,lactate,CoA,halfglucose,AcCoA,AcP,Ac,AcO,EtOH,AcLac,AcetoinIn,AcetoinOut,Butanediol,O2,PO4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14
0.482,1.0,0.8215792487197489,9.832446601226927,4.178420751280227,0.1675533987730607,0.41200544520511184,0.1,0.3539657956160263,30.0,0.6460342043839716,0.05631001610391494,1.0,0.022525964238023555,1.0,5.514696960358499E-4,3.745487287344315E-4,0.0,0.01,0.2,10.0,329.7300511506245,320.72898316695057,8.988867421114179,8.069764412166744,8.069738742466445,0.9189054012541893,0.9188970731643813,0.005981261334957576,0.0058452345377569765,0.01498082693944015,-0.009141783241723758,337.79978034142505,16.161376174182898,1.6544090881075497E-7
0.483,1.0,0.8215792392818284,9.832446701498533,4.178420760718148,0.16755329850145353,0.41200568044906766,0.1,0.3539656003821198,30.0,0.6460343996178782,0.05631004146467251,1.0,0.022525972462604637,1.0,5.516048447091197E-4,3.7455505027320514E-4,0.0,0.01,0.2,10.0,329.7300519435604,320.72898895512884,8.988867975613429,8.06977026099611,8.06974520661093,0.9189048347640341,0.918896712818084,0.0059812709004807675,0.005846666949948837,0.014981079763111443,-0.00914053426113548,337.79978782505424,16.1613690431446,1.6548145341273591E-7
0.484,1.0,0.821579230067655,9.832446799431057,4.1784207699323215,0.16755320056892872,0.4120059101925759,0.1,0.3539654098173518,30.0,0.6460345901826463,0.05631006621776101,1.0,0.02252598048364025,1.0,5.517385779062676E-4,3.745613028572773E-4,0.0,0.01,0.2,10.0,329.7300527196062,320.7289946002579,8.988868520407856,8.069775970106567,8.06975151580891,0.9189042813801417,0.9188963604033344,0.005981280260068889,0.005848084359770653,0.014981329829007236,-0.009139298317546965,337.79979513126744,16.161362078453177,1.6552157337188026E-7
0.485,1.0,0.8215792210717195,9.832446895081668,4.178420778928257,0.16755310491831837,0.4120061345702036,0.1,0.3539652238062872,30.0,0.6460347761937106,0.056310090378216125,1.0,0.02252598830623949,1.0,5.518709103484316E-4,3.7456748727366404E-4,0.0,0.01,0.2,10.0,329.7300534791566,320.72900010592537,8.98886905569748,8.06978154295053,8.069757673894982,0.9189037407834377,0.9188960157317538,0.005981289418557582,0.005849486923249848,0.014981577168603474,-0.009138075276497114,337.79980226443286,16.161355276043164,1.6556127310452947E-7
0.486,1.0,0.8215792122886498,9.832446988506103,4.178420787711327,0.167553011493882,0.41200635371315814,0.1,0.3539650422363874,30.0,0.6460349577636103,0.05631011396069624,1.0,0.022525995935382407,1.0,5.520018566062925E-4,3.74573604299548E-4,0.0,0.01,0.2,10.0,329.7300542225957,320.7290054756285,8.988869581677733,8.069786982893806,8.069763684607478,0.9189032126628068,0.9188956786196065,0.005981298380663968,0.005850874794819149,0.014981821812982828,-0.009136865004869967,337.7998092288103,16.161348631950588,1.6560055698188775E-7
0.487,1.0,0.8215792037132094,9.832447079758717,4.178420796286767,0.16755292024126966,0.4120065677493713,0.1,0.35396486499793667,30.0,0.6460351350020609,0.05631013697949188,1.0,0.022526003375923295,1.0,5.521314311015443E-4,3.7457965470242156E-4,0.0,0.01,0.2,10.0,329.73005495029946,320.72901071277573,8.988870098539609,8.0697922932178,8.06976955159095,0.918902696714874,0.9188953488876761,0.005981307150989608,0.005852248127332172,0.01498206379284041,-0.009135667370882953,337.7998160285519,16.16134214231037,1.6563942933046327E-7
0.488,1.0,0.821579195340292,9.832447168892498,4.178420804659685,0.16755283110748792,0.4120067768035825,0.1,0.35396469198397085,30.0,0.6460353080160265,0.05631015944853507,1.0,0.022526010632593872,1.0,5.522596481083509E-4,3.745856392402266E-4,0.0,0.01,0.2,10.0,329.73005566263384,320.72901582069034,8.988870606469717,8.06979747712164,8.069775278398467,0.9189021926438301,0.9188950263611618,0.005981315734023405,0.005853607072078871,0.014982303138489379,-0.009134482244073795,337.7998226677067,16.16133580335389,1.6567789443250526E-7
0.489,1.0,0.8215791871649194,9.832447255959123,4.178420812835057,0.16755274404086473,0.4120069809974185,0.1,0.3539645230902082,30.0,0.6460354769097892,0.05631018138140835,1.0,0.02252601771000639,1.0,5.523865217547913E-4,3.745915586614927E-4,0.0,0.01,0.2,10.0,329.73005635995594,320.72902080261093,8.988871105650409,8.069802537724271,8.06978086849399,0.918901700161222,0.9188947108695609,0.0059813241341443975,0.0058549517788008465,0.014982539879866445,-0.009133309495288995,337.7998291502218,16.161329611406494,1.6571595652643735E-7
0.49,1.0,0.8215791791822381,9.83244734100897,4.178420820817738,0.1675526589910168,0.41200718044947215,0.1,0.35396435821498134,30.0,0.646035641785016,0.05631020279135365,1.0,0.022526024612656636,1.0,5.525120660242917E-4,3.7459741370547196E-4,0.0,0.01,0.2,10.0,329.7300570426143,320.7290256616948,8.988871596259917,8.06980747806644,8.069786325254585,0.9189012189857806,0.9188944022465639,0.00598133235562451,0.005856282395706532,0.014982774046537283,-0.009132148996671249,337.79983547994607,16.161323562885176,1.657536198072875E-7
0.491,1.0,0.8215791713875159,9.832447424091171,4.178420828612461,0.16755257590881692,0.41200737527537856,0.1,0.3539641972591718,30.0,0.6460358027408257,0.05631022369128081,1.0,0.022526031344926915,1.0,5.526362947570455E-4,3.746032051022725E-4,0.0,0.01,0.2,10.0,329.7300577109489,320.7290304010196,8.988872078472403,8.069812301112705,8.069791651972618,0.9189007488432336,0.91889410032995,0.0059813404026312295,0.0058575990694862325,0.014983005667701863,-0.009131000621647567,337.79984166063167,16.161317654296248,1.6579088842711363E-7
0.492,1.0,0.8215791637761393,9.832447505253626,4.178420836223838,0.16755249474636247,0.41200756558788976,0.1,0.353964040126145,30.0,0.6460359598738526,0.05631024409377603,1.0,0.022526037911088898,1.0,5.527592216514211E-4,3.746089335729889E-4,0.0,0.01,0.2,10.0,329.7300583652919,320.7290350235854,8.988872552458064,8.069817009753327,8.069796851857939,0.9189002894661358,0.9188938049614849,0.005981348279230206,0.0058589019453270655,0.014983234772199656,-0.009129864244917246,337.79984769593665,16.16131188223311,1.658277664954263E-7
0.493,1.0,0.8215791563436093,9.832447584543043,4.178420843656368,0.16755241545694438,0.4120077514969471,0.1,0.353963886721688,30.0,0.6460361132783096,0.056310264011109994,1.0,0.022526044315306432,1.0,5.528808602653564E-4,3.7461459982983056E-4,0.0,0.01,0.2,10.0,329.73005900596627,320.7290395323166,8.98887301838326,8.069821606806176,8.069801928039874,0.9188998405936895,0.9188935159868193,0.005981355989387801,0.00586019116692772,0.014983461388514798,-0.009128739742440077,337.79985358942855,16.161306243374046,1.658642580796069E-7
0.494,1.0,0.8215791490855404,9.83244766200497,4.178420850914436,0.16755233799501723,0.41200793310975214,0.1,0.35396373695394834,30.0,0.6460362630460492,0.05631028345524584,1.0,0.02252605056163827,1.0,5.530012240177431E-4,3.7462020457624797E-4,0.0,0.01,0.2,10.0,329.7300596332882,320.72904393006354,8.988873476410571,8.069826095018552,8.069806883569354,0.9188994019715844,0.9188932332553944,0.005981363536973549,0.005861466876513148,0.0149836855447811,-0.009127626991424578,337.7998593445845,16.16130073448007,1.659003672053229E-7
0.495,1.0,0.8215791419976559,9.832447737683816,4.17842085800232,0.1675522623161699,0.4120081105308354,0.1,0.3539635907333744,30.0,0.6460364092666229,0.05631030243784693,1.0,0.022526056654040737,1.0,5.531203261897964E-4,3.7462574850705724E-4,0.0,0.01,0.2,10.0,329.73006024756575,320.729048219605,8.98887392669891,8.069830477068926,8.069811721420812,0.9188989733518275,0.9188929566203445,0.0059813709257625905,0.005862729214849069,0.014983907268787061,-0.009126525870316173,337.799864964796,16.161295352392877,1.6593609785693888E-7
0.496,1.0,0.8215791350757868,9.832447811622888,4.178420864924188,0.16755218837709704,0.4120082838621238,0.1,0.35396344797265744,30.0,0.6460365520273398,0.05631032097028444,1.0,0.022526062596370307,1.0,5.532381799264143E-4,3.7463123230856165E-4,0.0,0.01,0.2,10.0,329.7300608490994,320.7290524036495,8.988874369403591,8.069834755568744,8.069816444494192,0.9188985544925908,0.9188926859384067,0.005981378159438013,0.005863978321256388,0.014984126587980724,-0.009125436258785646,337.7998704533685,16.161290094032783,1.6597145397792429E-7
0.497,1.0,0.8215791283158678,9.83244788386441,4.178420871684106,0.16755211613557142,0.4120084532030059,0.1,0.3539633085866748,30.0,0.6460366914133224,0.05631033906364468,1.0,0.022526068392386155,1.0,5.533547982375246E-4,3.746366566586716E-4,0.0,0.01,0.2,10.0,329.7300614381825,320.72905648483754,8.988874804676431,8.069838933064057,8.069821055616758,0.9188981451580569,0.9188924210698313,0.005981385241593146,0.005865214333625456,0.014984343529474444,-0.009124358037717589,337.7998758135258,16.16128495639679,1.6600643947125738E-7
0.498,1.0,0.8215791217139353,9.832447954449565,4.178420878286038,0.16755204555041633,0.4120086186503959,0.1,0.35396317249243503,30.0,0.6460368275075623,0.05631035672873632,1.0,0.0225260740457526,1.0,5.5347019399942E-4,3.7464202222702275E-4,0.0,0.01,0.2,10.0,329.7300620151012,320.7290604657424,8.988875232665844,8.069843012037195,8.069825557544979,0.918897745118254,0.9188921618782897,0.005981392175733812,0.005866437388430241,0.014984558120049653,-0.009123291089199112,337.7998810484103,16.161279936556582,1.6604105819982597E-7
0.499,1.0,0.8215791152661244,9.8324480234185,4.17842088473385,0.16755197658147994,0.4120087802987961,0.1,0.35396303960902387,30.0,0.6460369603909735,0.056310373976097346,1.0,0.022526079560041504,1.0,5.535843799560799E-4,3.7464732967509173E-4,0.0,0.01,0.2,10.0,329.7300625801347,320.72906434887346,8.988875653516887,8.069846994908387,8.069829952966257,0.9188973541489333,0.918891908230797,0.0059813989652804855,0.005867647620742328,0.014984770386161476,-0.009122235296508113,337.79988616108733,16.161275031656746,1.6607531398682396E-7
0.5,1.0,0.8215791089686673,9.832448090810372,4.1784208910313065,0.16755190918960863,0.41200893824035706,0.1,0.35396290985755213,30.0,0.6460370901424453,0.056310390816001955,1.0,0.022526084938734637,1.0,5.536973687204832E-4,3.746525796563101E-4,0.0,0.01,0.2,10.0,329.73006313355563,320.72906813667595,8.988876067371367,8.06985088403729,8.069834244500761,0.9188969720314013,0.9188916599976205,0.005981405613570427,0.0058688451642448305,0.014984980353943262,-0.009121190544102471,337.79989115454384,16.161270238912845,1.6610921061614494E-7
0.501,1.0,0.8215791028178899,9.83244815666336,4.178420897182085,0.16755184333662254,0.4120090925649373,0.1,0.3539627831611043,30.0,0.646037216838893,0.056310407258467164,1.0,0.02252609018522593,1.0,5.538091727759063E-4,3.746577728161765E-4,0.0,0.01,0.2,10.0,329.73006367562965,320.729071831534,8.988876474367913,8.069854681724571,8.069838434703025,0.9188965985523956,0.9188914170522023,0.00598141212385976,0.005870030151246155,0.014985188049211109,-0.009120156717608557,337.7998960316935,16.16126555560969,1.6614275183277185E-7
0.502,1.0,0.8215790968102099,9.832448221014692,4.1784209031897666,0.16755177898529072,0.4120092433601605,0.1,0.3539626594446892,30.0,0.6460373405553081,0.056310423313259306,1.0,0.022526095302823717,1.0,5.539198044772118E-4,3.7466290979236693E-4,0.0,0.01,0.2,10.0,329.7300642066164,320.72907543577134,8.988876874642065,8.069858390213328,8.069842526063663,0.9188962335039427,0.9188911792710814,0.005981418499325499,0.005871202712693656,0.01498539349746825,-0.00911913370381016,337.7999007953769,16.161260979099577,1.6617594134316353E-7
0.503,1.0,0.8215790909421339,9.832448283900675,4.178420909057843,0.16755171609930758,0.412009390711472,0.1,0.35396253863519095,30.0,0.6460374613648064,0.05631043898990034,1.0,0.022526100294752896,1.0,5.540292760521247E-4,3.746679912148428E-4,0.0,0.01,0.2,10.0,329.7300647267688,320.7290789516536,8.988877268326311,8.069862011690605,8.06984652101096,0.9188958766832241,0.9188909465338133,0.005981424743067494,0.005872362978187162,0.01498559672390937,-0.009118121390637656,337.7999054483635,16.1612565068006,1.6620878281563739E-7
0.504,1.0,0.8215790852102565,9.832448345356715,4.178420914789721,0.1675516546432691,0.4120095347021932,0.1,0.35396242066132205,30.0,0.6460375793386753,0.05631045429767405,1.0,0.022526105164157026,1.0,5.541375996024961E-4,3.746730177059575E-4,0.0,0.01,0.2,10.0,329.73006523633416,320.7290823813885,8.988877655550198,8.069865548288762,8.06985042191245,0.9188955278924476,0.9188907187228941,0.005981430858110364,0.005873511075992377,0.014985797753424897,-0.009117119667157064,337.799909993354,16.16125213619498,1.6624127988074882E-7
0.505,1.0,0.8215790796112562,9.832448405417333,4.178420920388723,0.16755159458265098,0.41200967541357564,0.1,0.35396230545357726,30.0,0.6460376945464201,0.05631046924563201,1.0,0.022526109914100402,1.0,5.542447871055581E-4,3.746779898805618E-4,0.0,0.01,0.2,10.0,329.730065735553,320.72908572712913,8.988878036440394,8.069869002086865,8.069854231076443,0.9188951869387283,0.9188904957236926,0.00598143684740538,0.005874647133054167,0.01498599661060519,-0.009116128423558805,337.799914432982,16.16124786482749,1.6627343613166742E-7
0.506,1.0,0.8215790741418955,9.832448464116199,4.178420925858082,0.16755153588378555,0.41200981292485206,0.1,0.3539621929441885,30.0,0.6460378070558088,0.05631048384259945,1.0,0.022526114547570066,1.0,5.543508504151634E-4,3.74682908346106E-4,0.0,0.01,0.2,10.0,329.7300662246611,320.7290889909733,8.98887841112073,8.069872375112036,8.069857950753534,0.9188948536339475,0.9188902774243726,0.005981442713832267,0.005875771275009717,0.014986193319744625,-0.009115147551147628,337.79991876981444,16.16124369030381,1.66305255124549E-7
0.507,1.0,0.8215790687990168,9.832448521486143,4.178420931200962,0.1675514785138412,0.412009947313288,0.1,0.35396208306708116,30.0,0.6460379169329161,0.05631049809718098,1.0,0.022526119067477743,1.0,5.54455801263018E-4,3.7468777370274186E-4,0.0,0.01,0.2,10.0,329.7300667038876,320.7290921749668,8.988878779712314,8.069875669340764,8.06986158313802,0.9188945277946574,0.9188900637158275,0.005981448460200996,0.00587688362620158,0.01498638790484569,-0.009114176942331362,337.7999230063554,16.1612396102891,1.663367403789054E-7
0.508,1.0,0.8215790635795417,9.83244857755918,4.178420936420435,0.16755142244080065,0.4120100786542308,0.1,0.3539619757578314,30.0,0.6460380242421658,0.05631051201776612,1.0,0.022526123476661764,1.0,5.545596512598995E-4,3.7469258654342243E-4,0.0,0.01,0.2,10.0,329.7300671734568,320.72909528110364,8.98887914233354,8.069878886700172,8.069865130369386,0.9188942092419422,0.9188898544916098,0.005981454089253525,0.005877984309690599,0.014986580389622974,-0.00911321649061058,337.79992714504556,16.16123562250641,1.6636789537796983E-7
0.509,1.0,0.8215790584804676,9.832448632366539,4.1784209415195095,0.16755136763344083,0.4120102070211576,0.1,0.35396187095362447,30.0,0.6460381290463728,0.05631052561253475,1.0,0.022526127777888906,1.0,5.546624118968649E-4,3.746973474539995E-4,0.0,0.01,0.2,10.0,329.73006763358705,320.72909831132716,8.988879499100198,8.069882029069259,8.069868594533585,0.9188938978013178,0.9188896496478645,0.0059814596036654585,0.005879073447268707,0.014986770797507034,-0.009112266090568227,337.7999311882659,16.16123172473527,1.6639872356905945E-7
0.51,1.0,0.8215790534988684,9.832448685938667,4.178420946501109,0.16755131406131285,0.412010332485723,0.1,0.3539617685932145,30.0,0.6460382314067827,0.056310538889462386,1.0,0.02252613197385622,1.0,5.547640945464484E-4,3.7470205701332085E-4,0.0,0.01,0.2,10.0,329.7300680844921,320.7291012675321,8.988879850125532,8.069885098280112,8.069871977664517,0.9188935933026101,0.9188894490832668,0.005981465006047736,0.005880151159471625,0.014986959151648336,-0.009111325637858936,337.7999351383368,16.161227914810286,1.664292283639345E-7
0.511,1.0,0.821579048631889,9.832448738305256,4.178420951368088,0.16755126169472265,0.4120104551178042,0.1,0.35396166861688444,30.0,0.6460383313831128,0.05631055185632531,1.0,0.022526136067192778,1.0,5.548647104638471E-4,3.7470671579332466E-4,0.0,0.01,0.2,10.0,329.7300685263795,320.72910415156576,8.988880195520256,8.069888096119113,8.06987528174522,0.9188932955798613,0.918889252698958,0.00598147029894821,0.00588121756559142,0.014987145474920983,-0.009110395029198786,337.799938997522,16.161224190619723,1.6645941313915413E-7
0.512,1.0,0.8215790438767467,9.832448789495267,4.1784209561232295,0.16755121050471192,0.412010574985546,0.1,0.353961570966408,30.0,0.6460384290335892,0.05631056452070563,1.0,0.022526140060461407,1.0,5.549642707880966E-4,3.74711324359133E-4,0.0,0.01,0.2,10.0,329.7300689594533,320.7291069652286,8.988880535392678,8.069891024328047,8.069878508709241,0.918893004471211,0.9188890603984843,0.005981475484853219,0.005882272783688975,0.01498732978992648,-0.0091094741623552,337.79994276802773,16.161220550104172,1.6648928123642896E-7
0.513,1.0,0.8215790392307268,9.832448839536937,4.17842096076925,0.1675511604630397,0.41201069215540426,0.1,0.35396147558501184,30.0,0.6460385244149854,0.05631057688999611,1.0,0.02252614395616036,1.0,5.550627865432346E-4,3.747158832691437E-4,0.0,0.01,0.2,10.0,329.73006938391075,320.72910971027596,8.988880869848707,8.069893884605266,8.069881660441784,0.9188927198187999,0.9188888720877355,0.005981480566189128,0.0058833169306063225,0.014987512118997416,-0.009108562936136664,337.79994645200713,16.16121699125525,1.6651883596297036E-7
0.514,1.0,0.821579034691184,9.83244888845781,4.178420965308793,0.16755111154216412,0.41201080669218787,0.1,0.35396138241733904,30.0,0.6460386175826581,0.05631058897140503,1.0,0.022526147756724953,1.0,5.551602686394548E-4,3.7472039307512095E-4,0.0,0.01,0.2,10.0,329.7300697999465,320.7291123884183,8.988881198991931,8.069896678606755,8.069884738781072,0.9188924414686612,0.918888687674888,0.00598148554532379,0.005884350121978865,0.014987692484201046,-0.009107661250382777,337.79995005155746,16.16121351211427,1.6654808059183644E-7
0.515,1.0,0.8215790302555371,9.83244893628475,4.178420969744439,0.16755106371522527,0.41201091865910094,0.1,0.35396129140941357,30.0,0.6460387085905837,0.05631060077196072,1.0,0.022526151464529142,1.0,5.552567278742503E-4,3.7472485432228403E-4,0.0,0.01,0.2,10.0,329.73007020774884,320.72911500132386,8.988881522923688,8.069899407947212,8.069887745519393,0.9188921692706344,0.9188885070703469,0.0059814904245680195,0.005885372472247503,0.01498787090734289,-0.009106769005954085,337.7999535687251,16.161210110771055,1.6657701836227507E-7
0.516,1.0,0.8215790259212699,9.832448983043948,4.1784209740787075,0.16755101695602792,0.4120110281177824,0.1,0.3539612025086051,30.0,0.6460387974913923,0.05631061229851621,1.0,0.02252615508188709,1.0,5.553521749335445E-4,3.74729267549395E-4,0.0,0.01,0.2,10.0,329.73007060750217,320.72911755061875,8.988881841743062,8.069902074201092,8.069890682404315,0.9188919030782688,0.9188883301866935,0.005981495206177005,0.005886384094670623,0.014988047409970211,-0.009105886104722244,337.799957005506,16.161206785362694,1.6660565248006332E-7
0.517,1.0,0.8215790216859283,9.83244902876095,4.178420978314048,0.1675509712390246,0.4120111351283454,0.1,0.3539611156635956,30.0,0.6460388843364018,0.056310623557753556,1.0,0.022526158611054677,1.0,5.554466203928137E-4,3.7473363328884463E-4,0.0,0.01,0.2,10.0,329.7300709993867,320.72912003788764,8.988882155547012,8.0699046789036,8.069893551139838,0.9188916427487194,0.9188881569386272,0.005981499892351671,0.0058873851013359815,0.01498822201337546,-0.009105012449560237,337.79996036384495,16.161203534072353,1.666339861178441E-7
0.518,1.0,0.8215790175471194,9.832449073460676,4.178420982452856,0.1675509265392997,0.41201123974941584,0.1,0.3539610308243462,30.0,0.6460389691756513,0.056310634556188184,1.0,0.02252616205423096,1.0,5.555400747181981E-4,3.7473795206673755E-4,0.0,0.01,0.2,10.0,329.7300713835777,320.7291224646757,8.988882464430366,8.069907223551695,8.069896353387415,0.9188913881426652,0.9188879872429141,0.005981504485240046,0.005888375603172499,0.014988394738599678,-0.009104147944332695,337.79996364564045,16.161200355128102,1.666620224154594E-7
0.519,1.0,0.8215790135025105,9.832449117167423,4.178420986497466,0.16755088283255337,0.41201134203816936,0.1,0.35396094794206445,30.0,0.6460390520579331,0.05631064530017309,1.0,0.022526165413559642,1.0,5.556325482676023E-4,3.7474222440297543E-4,0.0,0.01,0.2,10.0,329.730071760247,320.7291248324892,8.988882768485892,8.069909709605064,8.069899090767123,0.9188911391242236,0.9188878210183379,0.00598150898693854,0.005889355709961917,0.014988565606435826,-0.00910329249388599,337.7999668527417,16.16119724680183,1.666897644802807E-7
0.52,1.0,0.8215790095498258,9.83244915990489,4.1784209904501495,0.1675508400950862,0.41201144205036805,0.1,0.3539608669691738,30.0,0.6460391330308238,0.056310655795902935,1.0,0.022526168691130433,1.0,5.557240512917865E-4,3.7474645081133896E-4,0.0,0.01,0.2,10.0,329.7300721295618,320.72912714279636,8.988883067804348,8.069912138487025,8.06990176485864,0.9188908955608559,0.9188876581856464,0.005981513399493271,0.005890325530350356,0.014988734637432055,-0.009102446004039004,337.7999699869532,16.16119420740812,1.6671721538753595E-7
0.521,1.0,0.8215790056868459,9.832449201696193,4.178420994313129,0.1675507983037842,0.4120115398403958,0.1,0.35396078785928226,30.0,0.6460392121407152,0.05631066604941796,1.0,0.022526171888980442,1.0,5.558145939354458E-4,3.7475063179956907E-4,0.0,0.01,0.2,10.0,329.7300724916854,320.72912939702877,8.988883362474517,8.069914511585479,8.069904377202231,0.9188906573232904,0.9188874986675055,0.0059815177249012644,0.005891285171859769,0.014988901851894967,-0.00910160838157332,337.79997305003496,16.161191235303185,1.6674437818063374E-7
0.522,1.0,0.8215790019114078,9.832449242563872,4.1784209980885665,0.16755075743610395,0.4120116354612928,0.1,0.35396071056715306,30.0,0.6460392894328445,0.05631067606660797,1.0,0.022526175009095508,1.0,5.559041862382806E-4,3.7475476786944607E-4,0.0,0.01,0.2,10.0,329.73007284677726,320.72913159658185,8.988883652583274,8.069916830253781,8.069906929299838,0.9188904242854368,0.9188873423884504,0.005981521965111705,0.005892234740899273,0.014989067269892782,-0.009100779534224005,337.799976043702,16.161188328883807,1.6677125587148417E-7
0.523,1.0,0.8215789982214009,9.832449282529916,4.178421001778574,0.1675507174700584,0.4120117289647891,0.1,0.35396063504867536,30.0,0.646039364951322,0.056310685853216094,1.0,0.022526178053411474,1.0,5.55992838136057E-4,3.7475885951686853E-4,0.0,0.01,0.2,10.0,329.73007319499317,320.72913374281546,8.988883938215615,8.069919095811604,8.069909422615968,0.9188901963243044,0.9188871892748377,0.005981526122027076,0.0058931743427764,0.014989230911258472,-0.009099959370670242,337.799978969628,16.161185486586337,1.667978514408171E-7
0.524,1.0,0.8215789946147678,9.832449321615771,4.178421005385207,0.16755067838420293,0.4120118204013377,0.1,0.35396056126083614,30.0,0.6460394387391613,0.05631069541484244,1.0,0.022526181023815477,1.0,5.560805594616564E-4,3.7476290723192977E-4,0.0,0.01,0.2,10.0,329.7300735364849,320.729135837056,8.988884219454702,8.069921309545812,8.069911858578662,0.9188899733199315,0.9188870392548028,0.00598153019750436,0.005894104081708218,0.014989392795592847,-0.009099147800526034,337.79998182944405,16.161182706885718,1.668241678384969E-7
0.525,1.0,0.8215789910895015,9.832449359842352,4.178421008910473,0.16755064015762178,0.4120119098201466,0.1,0.3539604891616921,30.0,0.6460395108383051,0.056310704756947716,1.0,0.02252618392214715,1.0,5.561673599461152E-4,3.7476691149899435E-4,0.0,0.01,0.2,10.0,329.730073871401,320.72913788059606,8.98888449638191,8.069923472711244,8.06991423858041,0.9188897551553056,0.9188868922582141,0.005981534193356133,0.005895024060832342,0.014989552942267588,-0.009098344734330993,337.79998462474197,16.161179988294474,1.6685020798383456E-7
0.526,1.0,0.8215789876436449,9.832449397230059,4.178421012356332,0.16755060276991474,0.4120119972692097,0.1,0.3539604187103434,30.0,0.6460395812896538,0.05631071388485673,1.0,0.02252618675019984,1.0,5.562532492196555E-4,3.7477087279677227E-4,0.0,0.01,0.2,10.0,329.73007419988585,320.7291398746959,8.988884769076881,8.069925586531566,8.06991656397902,0.9188895417162889,0.9188867482166302,0.005981538111351682,0.005895934382217875,0.01498971137042824,-0.009097550083541382,337.7999873570735,16.16117732936182,1.6687597476589662E-7
0.527,1.0,0.8215789842752899,9.83244943379879,4.1784210157246875,0.16755056620118428,0.4120120827953375,0.1,0.3539603498669067,30.0,0.6460396501330904,0.05631072280376182,1.0,0.02252618950972179,1.0,5.563382368127052E-4,3.7477479159839293E-4,0.0,0.01,0.2,10.0,329.7300745220813,320.72914182058395,8.988885037617518,8.06992765220004,8.069918836098562,0.9188893328915502,0.9188866070632601,0.005981541953218062,0.005896835146876203,0.01498986809899714,-0.00909676376052097,337.7999900279515,16.1611747286727,1.6690147104381154E-7
0.528,1.0,0.8215789809825749,9.832449469567951,4.178421019017402,0.1675505304320228,0.41201216644418676,0.1,0.35396028259249035,30.0,0.6460397174075068,0.0563107315187262,1.0,0.022526192202417274,1.0,5.564223321569089E-4,3.747786683714773E-4,0.0,0.01,0.2,10.0,329.7300748381253,320.7291437194581,8.988885302080096,8.069929670880253,8.069921056230134,0.9188891285724854,0.9188864687329177,0.005981545720641143,0.0058977264547717245,0.014990023146676338,-0.009095985678532256,337.7999926388518,16.16117218484691,1.6692669964707265E-7
0.529,1.0,0.8215789777636849,9.832449504556473,4.178421022236292,0.16755049544350073,0.4120122482602891,0.1,0.3539602168491689,30.0,0.6460397831508283,0.056310740034687154,1.0,0.022526194829947683,1.0,5.565055445861283E-4,3.747825035782098E-4,0.0,0.01,0.2,10.0,329.73007514815225,320.72914557248555,8.988885562539247,8.06993164370691,8.069923225632726,0.9188889286531606,0.918886333161987,0.005981549415266613,0.005898608404832439,0.014990176531950445,-0.009095215751727379,337.79999519121395,16.16116969653824,1.6695166337583846E-7
0.53,1.0,0.82157897461685,9.83244953878282,4.178421025383128,0.16755046121715403,0.4120123282870794,0.1,0.35396015259995894,30.0,0.6460398474000383,0.05631074835645927,1.0,0.022526197393932627,1.0,5.565878833374347E-4,3.747862976754078E-4,0.0,0.01,0.2,10.0,329.7300754522939,320.72914738080476,8.988885819068011,8.069933571786542,8.069925345534045,0.9188887330302398,0.9188862002883789,0.005981553038701,0.0058994810949604855,0.01499032827308943,-0.009094453895139572,337.79999768644143,16.161167262433587,1.669763650012304E-7
0.531,1.0,0.8215789715403436,9.832449572265002,4.178421028459635,0.16755042773497295,0.4120124065669234,0.1,0.3539600898087957,30.0,0.6460399101912017,0.05631075648873747,1.0,0.022526199895951008,1.0,5.566693575520901E-4,3.7479005111459157E-4,0.0,0.01,0.2,10.0,329.7300757506787,320.72914914552507,8.988886071737891,8.069935456198207,8.069927417131273,0.9188885416029151,0.9188860700514971,0.005981556592512609,0.005900344622042523,0.0149904783881514,-0.00909370002467434,337.80000012590324,16.161164881252144,1.6700080726562703E-7
0.532,1.0,0.8215789685324822,9.832449605020583,4.178421031467496,0.16755039497939073,0.41201248314114425,0.1,0.3539600284405093,30.0,0.6460399715594878,0.05631076443610008,1.0,0.02252620233754201,1.0,5.567499762765201E-4,3.747937643420519E-4,0.0,0.01,0.2,10.0,329.73007604343195,320.72915086772844,8.988886320618862,8.069937297994187,8.06992944159186,0.9188883542728609,0.9188859423922,0.005981560078232485,0.005901199081960044,0.014990626894985313,-0.00909295405710078,337.80000251093406,16.161162551744635,1.67024992882956E-7
0.533,1.0,0.8215789655916236,9.8324496370667,4.178421034408354,0.16755036293327205,0.41201255805004866,0.1,0.35395996846080313,30.0,0.6460400315391939,0.05631077220301167,1.0,0.02252620472020614,1.0,5.568297484632775E-4,3.7479743779891735E-4,0.0,0.01,0.2,10.0,329.7300763306762,320.7291525484695,8.988886565779413,8.069939098200667,8.069931420054239,0.918888170944151,0.9188858172527624,0.005981563497355314,0.005902044569599605,0.014990773811233678,-0.009092215910043168,337.8000048428361,16.161160272692424,1.6704892453898323E-7
