Time,compartment,EGF,R,Ra,R2,RP,PLCg,RPLCg,RPLCgP,PLCgP,Grb,RG,SOS,RGS,GS,Shc,RSh,RShP,ShP,RShG,ShG,RShGS,ShGS,PLCgl,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25
44.3,2.9996504805268754E-12,580.5592819769798,0.5592819769849464,16.33285659235441,27.511286452014396,3.317679418354388,3.398724551415603,0.7816021908599043,3.371450463564037,3.779189645952662,14.631779157532533,2.1000096014127116,1.7660853781043941,0.6066815332571294,1.7401767132806356,1.7240822582862227,0.10237627821591298,2.5770807637939415,79.67510770518703,0.6053314640514255,35.4289651551077,0.5804325498064897,29.30662382555146,93.66903314820762,-1.7647099794377398E-14,-2.505198016118713E-13,8.243432897349256E-11,8.400341619587804E-11,1.5606968142037705E-12,1.8390890030451073E-12,2.8086189024918008E-12,1.0924703667986434E-13,1.2189053287176481E-13,2.061211541731528E-15,-2.333886629719348E-14,7.850384203160911E-17,1.3601097996552186E-12,1.3788984704035242E-12,1.6056642319451434E-12,9.682324298869338E-13,1.5776605024719628E-13,2.2743505667280477E-13,-5.1917582705441895E-15,1.3895013039534608E-13,-1.3659232387807218E-13,4.480184456640002E-15,5.711482309377747E-14,4.6381881041642423E-14,2.907355954519301E-12
44.4,2.9996504805268754E-12,580.5598673482914,0.5598673482965101,16.348887753720025,27.555012189406092,3.3225039151426055,3.3506721172218477,0.7723652778693035,3.3392295027876906,3.772268029198643,14.627047121357986,2.1040017010927925,1.766044320316098,0.6075295478605469,1.7397573854322046,1.7111603358613074,0.10175609059160697,2.5628344328393844,79.70258489645133,0.6031981256988961,35.43179737216639,0.5771916657028268,29.30947708068843,93.76546507292234,-1.7471174532650347E-14,-2.479197333097303E-13,8.2565361450764E-11,8.411796063779279E-11,1.5404526542875932E-12,1.8162114081897571E-12,2.7797057971812856E-12,1.0905422327679774E-13,1.2178553678526673E-13,2.1174890096115966E-15,-2.335707547325707E-14,7.930418694385936E-17,1.3518800040758088E-12,1.3702994327378364E-12,1.5915581835687433E-12,9.685029294546494E-13,1.5642086241075517E-13,2.2502814230718824E-13,-5.097466220645941E-15,1.3767478596003138E-13,-1.3721802688005758E-13,4.251606201297831E-15,5.70639993733053E-14,4.6100606192697595E-14,2.8779122310329193E-12
44.5,2.9996504805268754E-12,580.5604468635313,0.5604468635364125,16.364751746958397,27.598275762299938,3.3272734566359117,3.3032843247919854,0.7632160977273252,3.307210548494853,3.7653709144539698,14.622383744758753,2.1079883543347737,1.7660058620635575,0.6083800151507475,1.7393450389172136,1.6985188533771984,0.1011481108379783,2.5488245396254468,79.72960564932097,0.6010968714997647,35.43453689147024,0.5739869381458702,29.31228214572272,93.86091811453169,-1.72957806108337E-14,-2.4532973650264457E-13,8.269500908320074E-11,8.423117994418164E-11,1.5204377870119387E-12,1.7935667109077477E-12,2.750977957080439E-12,1.0886206683224433E-13,1.21675770609906E-13,2.1731910003731233E-15,-2.3374032465360842E-14,8.008805195141092E-17,1.3438213085297954E-12,1.3618775779510289E-12,1.5776801440833096E-12,9.68768901070238E-13,1.5509995319822274E-13,2.2265612042241588E-13,-5.003743466865388E-15,1.364137133299554E-13,-1.378290608371615E-13,4.02581630718224E-15,5.701511913556124E-14,4.5826584648461734E-14,2.8486301130540577E-12
44.6,2.9996504805268754E-12,580.5610205408306,0.5610205408355551,16.380449236524946,27.64107885911096,3.331988324778641,3.2565535722778205,0.7541545206324736,3.2753951563928,3.758499060226443,14.617787896383017,2.111969421946292,1.7659699484167093,0.6092328743544324,1.7389395401083085,1.6861520085845882,0.10055213711184016,2.535048336706807,79.75617725038892,0.5990273665571221,35.43718526353025,0.5708181137283923,29.315039523392265,93.95539769047028,-1.712094298776279E-14,-2.4275014202216695E-13,8.282327692758953E-11,8.434308151157488E-11,1.5006510143527731E-12,1.7711542884385009E-12,2.7224366909809323E-12,1.0867058874988628E-13,1.215612741516049E-13,2.2283185501669606E-15,-2.3389745617448187E-14,8.085568928481403E-17,1.3359306309282814E-12,1.3536297674058976E-12,1.5640275441824928E-12,9.690304181857196E-13,1.5380298007039136E-13,2.2031865348643854E-13,-4.91059307279044E-15,1.3516681495091666E-13,-1.3842563680645316E-13,3.802792376975228E-15,5.69681351366338E-14,4.5559695060358116E-14,2.819511388537005E-12
44.7,2.9996504805268754E-12,580.561588399143,0.5615883991479853,16.39598090783385,27.68342323439146,3.3366488079632997,3.2104722990535826,0.7451803978190332,3.2437848179595905,3.75165320831321,14.61325846192763,2.115944766039021,1.765936525264227,0.6100880650141239,1.7385407575515586,1.6740541038197427,0.09996796947326247,2.5215030737304382,79.78230690350898,0.5969892759499457,35.4397440213476,0.5676849381689252,29.317749714001273,94.0489092768544,-1.6946686087116027E-14,-2.4018127241587673E-13,8.295017023893548E-11,8.445367287638673E-11,1.4810911038431194E-12,1.7489734707631613E-12,2.694083250466252E-12,1.0847980997798514E-13,1.2144208794120077E-13,2.2828727311569874E-15,-2.3404223423509112E-14,8.160734766865128E-17,1.3282049250417055E-12,1.3455528972472456E-12,1.5505978104467752E-12,9.692875533732854E-13,1.5252960237572702E-13,2.1801540331789546E-13,-4.818018002713382E-15,1.339339928033332E-13,-1.3900796317599128E-13,3.582512109856273E-15,5.692300035642184E-14,4.5299816784900604E-14,2.7905577900227338E-12
44.8,2.9996504805268754E-12,580.5621504582281,0.5621504582330092,16.41134746672337,27.72531070716207,3.3412552008180962,3.165032986827651,0.7362935619850581,3.212380960790618,3.7448340837611234,14.608794343961787,2.1199142500511794,1.7659055393056973,0.6109455269942895,1.7381485619454338,1.6622195447739545,0.0993954099203223,2.5081859986318173,79.80800172962668,0.5949822648140753,35.44221468047862,0.5645871563543002,29.32041321540039,94.14145840663537,-1.677303379469908E-14,-2.3762344194279405E-13,8.307569446546167E-11,8.456296170989334E-11,1.4617567898487355E-12,1.7270235418365819E-12,2.665918830257337E-12,1.082897510078709E-13,1.213182532073218E-13,2.3368546515817253E-15,-2.341747452284206E-14,8.234327238049438E-17,1.320641180840335E-12,1.3376438988120741E-12,1.5373883664843958E-12,9.695403783256945E-13,1.5127948142952714E-13,2.1574603118258397E-13,-4.726021121231326E-15,1.327151484223617E-13,-1.3957624570762084E-13,3.3649532998263344E-15,5.687966802048906E-14,4.504682991576782E-14,2.7617709946861877E-12
44.9,2.9996504805268754E-12,580.5627067386322,0.5627067386372213,16.426549638921237,27.766743159242893,3.3458078039958896,3.1202281607119113,0.7274938277216203,3.1811849489742787,3.7380423948370156,14.604394461750385,2.1238777387691434,1.7658769380438373,0.6118052004873105,1.7377628261196019,1.6506428392522436,0.09883426242155395,2.4950943588029464,79.83326876664977,0.5930059984225683,35.444598739101714,0.5615245123825807,29.32303052296678,94.233050667755,-1.6600009456183006E-14,-2.3507695657456565E-13,8.319985524360881E-11,8.467095581325353E-11,1.4426467748314055E-12,1.7053037408187192E-12,2.6379445685832136E-12,1.0810043187270679E-13,1.2118981184945764E-13,2.3902654557978465E-15,-2.3429507695328424E-14,8.306370530816428E-17,1.313236424799827E-12,1.3298997390034408E-12,1.5243966340461646E-12,9.69788963857017E-13,1.500522805904469E-13,2.1351019788918013E-13,-4.634605192879476E-15,1.3151018291813167E-13,-1.4013068757870608E-13,3.1500938341437747E-15,5.6838091621195024E-14,4.480061531485093E-14,2.7331526244130974E-12
45.0,2.9996504805268754E-12,580.5632572616715,0.5632572616764666,16.44158816951032,27.807722533585846,3.350306923964621,3.0760503902491814,0.7187809919429273,3.150198083495903,3.7312788330077256,14.600057751077161,2.1278350983481586,1.765850669776753,0.6126670260192949,1.7373834250135562,1.639318595922475,0.09828433294614598,2.4822254022319985,79.85811496935762,0.5910601422653707,35.44689767808603,0.5584967496063468,29.32560212958416,94.32369170130409,-1.642763587524543E-14,-2.3254211400230054E-13,8.33226583930386E-11,8.477766311257291E-11,1.423759730599107E-12,1.6838132633043965E-12,2.6101615475758817E-12,1.0791187214652609E-13,1.2105680641123054E-13,2.443106324304299E-15,-2.3440331856721307E-14,8.37688850053391E-17,1.305987720172755E-12,1.3223174206288681E-12,1.5116200341139745E-12,9.700333799037038E-13,1.4884766533438996E-13,2.1130756388414957E-13,-4.543772881798018E-15,1.303189969960771E-13,-1.406714894227834E-13,2.9379116919034943E-15,5.6798224938148237E-14,4.4561054642271195E-14,2.7047042459058098E-12
45.1,2.9996504805268754E-12,580.5638020494129,0.563802049417746,16.456463822394994,27.84825083260942,3.354752872799393,3.0324922903991545,0.710154834316935,3.1194216026690946,3.724544072929712,14.595783164067624,2.131786196332169,1.765826683590232,0.6135309444557336,1.7370102356550843,1.6282415230560168,0.09774542949193271,2.4695763786144123,79.88254720934832,0.5891443621282496,35.44911296106216,0.5555036106762951,29.328128525622766,94.41338719968492,-1.6255935312140315E-14,-2.3001920364896834E-13,8.344410991164428E-11,8.488309165401555E-11,1.4050942995423826E-12,1.662551262550441E-12,2.582570793688665E-12,1.0772409094353646E-13,1.209192800538905E-13,2.4953784737480334E-15,-2.3449956053952875E-14,8.4459046745576E-17,1.2988921672270476E-12,1.3148939827041948E-12,1.499055987962816E-12,9.702736955259806E-13,1.476653033257591E-13,2.091377893457782E-13,-4.453526751433843E-15,1.2914149097734902E-13,-1.411988493692591E-13,2.728384942740636E-15,5.67600220580049E-14,4.432803038536257E-14,2.6764273708174935E-12
45.2,2.9996504805268754E-12,580.5643411246563,0.5643411246610824,16.47117737976857,27.888330116536892,3.3591459679762736,2.9895465224833515,0.7016151176960862,3.0888566825935824,3.7178387724480673,14.591569669011863,2.135730901672761,1.7658049293500704,0.6143968970070011,1.736643137138593,1.617406427261044,0.09721736211122972,2.457144540435312,79.90657227502271,0.5872583241709262,35.451246034494496,0.5525448375851161,29.330610198919334,94.50214290477874,-1.6084929482662824E-14,-2.2750850668707433E-13,8.356421597057139E-11,8.49872495989643E-11,1.3866490958562876E-12,1.6415168506992211E-12,2.5551732781372377E-12,1.0753710691768732E-13,1.207772765300406E-13,2.547083156910782E-15,-2.345838946046232E-14,8.513442257483164E-17,1.291946903452255E-12,1.307626500723779E-12,1.4867019181961735E-12,9.705099789095551E-13,1.465048644860681E-13,2.0700053427726453E-13,-4.3638692642779554E-15,1.2797756481929355E-13,-1.4171296308201953E-13,2.521491745613558E-15,5.6723437393509716E-14,4.4101425886618314E-14,2.6483234559141157E-12
45.3,2.9996504805268754E-12,580.5648745109165,0.5648745109213582,16.48572964158209,27.92796250173919,3.363486532167916,2.947205795089569,0.6931615885478191,3.0585044376387285,3.711163572604764,14.58741625018723,2.139669084747238,1.7657853576944333,0.6152648252336984,1.7362820106032941,1.6068082122095473,0.09669994293456263,2.4449271440231604,79.93019687160427,0.5854016950043591,35.453298327755576,0.5496201717116096,29.33304763475708,94.58996460611894,-1.591463955751249E-14,-2.2501029606160783E-13,8.368298290925253E-11,8.509014521923177E-11,1.3684227067472887E-12,1.6207090999976479E-12,2.5279699173625462E-12,1.0735093826249576E-13,1.2063084015760364E-13,2.59822166267798E-15,-2.3465641371546887E-14,8.579524136248908E-17,1.2851491037345643E-12,1.3005120868979586E-12,1.4745552497546826E-12,9.707422973676288E-13,1.4536602105991798E-13,2.0489545859881281E-13,-4.27480278163934E-15,1.268271181359788E-13,-1.4221402379713056E-13,2.3172103477400176E-15,5.6688425701914463E-14,4.3881125370599593E-14,2.6203939032635875E-12
45.4,2.9996504805268754E-12,580.5654022324053,0.5654022324101379,16.50012142501485,27.967150159083378,3.3677748930411187,2.905462864936358,0.684793977384504,3.0283659209517944,3.7045190976559326,14.583321907681006,2.143600617375837,1.7657679200262448,0.6161346710518418,1.7359267392112654,1.5964418773590892,0.09619298619233972,2.432921450574575,79.95342762119401,0.5835741417671221,35.45527125320225,0.5467293538650021,29.33544131584576,94.67685813907123,-1.574508616204873E-14,-2.2252483651799173E-13,8.38004172304589E-11,8.51917868923246E-11,1.350413693624575E-12,1.600127044010743E-12,2.500961573514829E-12,1.0716560271112622E-13,1.2048001579404592E-13,2.6487953159896607E-15,-2.3471721199739136E-14,8.64417288509757E-17,1.2784959805015184E-12,1.2935478903586914E-12,1.4626134108979762E-12,9.709707173432074E-13,1.4424844767834465E-13,2.0282222223866784E-13,-4.186329563456171E-15,1.2569005021875448E-13,-1.4270222235955866E-13,2.115519083605966E-15,5.6654942102663864E-14,4.3667013969806954E-14,2.592640060451388E-12
45.5,2.9996504805268754E-12,580.5659243140127,0.5659243140174891,16.51435356394694,28.005895312287777,3.3720113830564045,2.864310537698052,0.6765119991924716,2.9984421249900852,3.6979059550979936,14.579285657213035,2.1475253728380848,1.765752568505607,0.6170063767378957,1.7355772081253988,1.5863025166703086,0.09569630823451879,2.421124727150293,79.97627106285935,0.5817753322008288,35.457166206253625,0.5438721243294298,29.337791722301784,94.76282938302121,-1.5576289376414423E-14,-2.2005238463492295E-13,8.391652559537164E-11,8.529218309676263E-11,1.3326205932752405E-12,1.579769678828902E-12,2.474149054957952E-12,1.069811175367191E-13,1.203248488108672E-13,2.69880547777307E-15,-2.347663847021272E-14,8.707410770403181E-17,1.2719847838373579E-12,1.2867310973342854E-12,1.4508738341596749E-12,9.711953044116962E-13,1.431518214195462E-13,2.0078048522303863E-13,-4.098451768144902E-15,1.245662600568302E-13,-1.4317774725894374E-13,1.9163963740869152E-15,5.662294209440866E-14,4.345897774951599E-14,2.565063220822072E-12
45.6,2.9996504805268754E-12,580.566440781289,0.5664407812938143,16.52842690843414,28.044200236284777,3.3761963392696925,2.8237416687909183,0.6683153538598138,2.9687339820760874,3.6913247357024415,14.57530652995841,2.151443225888317,1.7657392560422471,0.6178798849336491,1.7352333044872421,1.5763853173211502,0.09520972754832008,2.409534247642269,79.99873365275593,0.5800049347245555,35.45898456547093,0.5410482229085495,29.34009933162843,94.84788425957055,-1.540826873604484E-14,-2.1759318886193847E-13,8.403131481867624E-11,8.539134240745427E-11,1.315041919022846E-12,1.5596359642680282E-12,2.447533116793262E-12,1.0679749955296302E-13,1.2016538506836556E-13,2.748253544858234E-15,-2.3480402816218732E-14,8.769259755364839E-17,1.2656128015699271E-12,1.280058931294153E-12,1.439333957275499E-12,9.714161232837758E-13,1.420758218670025E-13,1.9876990776485857E-13,-4.0111714524878154E-15,1.2345564635785563E-13,-1.4364078466452314E-13,1.7198207256752252E-15,5.65923815713445E-14,4.325690373157951E-14,2.537664623745975E-12
45.7,2.9996504805268754E-12,580.5669516604269,0.5669516604317043,16.542342324185416,28.082067255592186,3.3803301031361648,2.7837491641209855,0.6602037266026444,2.9392423649747026,3.68477601355908,14.571383572370271,2.15535405277036,1.7657279362879896,0.618755138650939,1.7348949173947492,1.5666855584187551,0.09473306477403635,2.3981472937119537,80.02082176428165,0.5782626185082154,35.46072769263911,0.5382573889702447,29.34236461869619,94.93202873074239,-1.5241043232506637E-14,-2.1514748956157083E-13,8.414479186368248E-11,8.548927349113028E-11,1.297676161868908E-12,1.5397248250617277E-12,2.4211144614021715E-12,1.06614765114906E-13,1.200016708906891E-13,2.797140949875876E-15,-2.3483023974555395E-14,8.829741504574798E-17,1.2593773593300695E-12,1.2735286530645028E-12,1.4279912240845223E-12,9.716332378085487E-13,1.4102013116500266E-13,1.9679015035132984E-13,-3.9244905715596986E-15,1.2235810756848918E-13,-1.4409151845912582E-13,1.5257707297933188E-15,5.656321683884613E-14,4.306067991720022E-14,2.510445454910426E-12
45.8,2.9996504805268754E-12,580.5674569782431,0.5674569782478271,16.55610069204339,28.119498742694145,3.3844130203163973,2.74432598079414,0.6521767883895231,2.9099680874916958,3.678260346127509,14.567515846002717,2.1592577312313934,1.7657185636292534,0.6196320812762184,1.7345619378799466,1.5571986097099282,0.09426614271899243,2.386961155699807,80.04254168826162,0.5765480535448423,35.46239693285027,0.5354993614913883,29.344588055723307,95.01526879719694,-1.5074631314717536E-14,-2.1271551905585497E-13,8.425696383747295E-11,8.558598510183746E-11,1.2805217916168921E-12,1.5200351520448148E-12,2.394893739006672E-12,1.0643293011999971E-13,1.1983375304118427E-13,2.8454691611383837E-15,-2.348451178107315E-14,8.888877388466866E-17,1.2532758205844492E-12,1.2671375609158986E-12,1.4168430854036059E-12,9.71846710976947E-13,1.399844340715964E-13,1.9484087383020791E-13,-3.838410978693906E-15,1.2127354189493986E-13,-1.4453013027232188E-13,1.3342250621781738E-15,5.653540462845941E-14,4.287019530867832E-14,2.4834068466348043E-12
45.9,2.9996504805268754E-12,580.5679567621601,0.5679567621648621,16.569702907467953,28.156497116432373,3.3884454404848245,2.705465127789091,0.6442341963637522,2.88091190509247,3.671778274296657,14.563702427333912,2.1631541405349934,1.7657110931795732,0.6205106565749717,1.7342342588865287,1.5479199302910587,0.09380878636970573,2.3759731335061427,80.06389963316357,0.5748609107217412,35.4639936145889,0.5327738791026309,29.34677011225641,95.09761049645785,-1.4909050890476452E-14,-2.1029750167715422E-13,8.436783798608258E-11,8.568148607649314E-11,1.2635772579783236E-12,1.5005658033273865E-12,2.368871548247012E-12,1.0625201000937209E-13,1.196616786980473E-13,2.8932396825039827E-15,-2.3484876166217136E-14,8.946688487645105E-17,1.2473055866427175E-12,1.2608829906235975E-12,1.4058869998750736E-12,9.720566049253935E-13,1.389684180089898E-13,1.9292173949477802E-13,-3.7529344254881755E-15,1.2020184732346837E-13,-1.4495679951276453E-13,1.1451624823943796E-15,5.650890211217785E-14,4.268533993014029E-14,2.4565498782087653E-12
46.0,2.9996504805268754E-12,580.5684510401886,0.5684510401934904,16.58314988002339,28.193064840408685,3.392427717140619,2.6671596665938044,0.6363755942632724,2.852074515540279,3.6653303224521463,14.559942407589434,2.1670431614733827,1.7657054807721433,0.6213908086959768,1.73391177524739,1.5388450673183434,0.09336082290230041,2.36518053744341,80.08490172534219,0.5732008618904679,35.46551904981882,0.5300806801331799,29.348911255151425,95.17905990115032,-1.4744319328342306E-14,-2.078936538230112E-13,8.447742168971185E-11,8.577578533050269E-11,1.2468409916606603E-12,1.4813156054587754E-12,2.3430484367757243E-12,1.0607201976932199E-13,1.1948549543029016E-13,2.9404540532245032E-15,-2.348412715060959E-14,9.003195597102974E-17,1.241464096639944E-12,1.2547623155015936E-12,1.3951204347877286E-12,9.722629809397073E-13,1.3797177311140684E-13,1.9103240916748432E-13,-3.6680625618506805E-15,1.1914292164083408E-13,-1.4537170339966911E-13,9.585618333811663E-16,5.648366691607443E-14,4.250600484725486E-14,2.4298755762529096E-12
46.1,2.9996504805268754E-12,580.5689398409096,0.5689398409144538,16.596442532869222,28.229204421399523,3.396360207421033,2.629402711806037,0.6286006128378914,2.823456559553001,3.658916998551285,14.556234892565898,2.1709246763788834,1.765701682952384,0.6222724821754154,1.7335943836621044,1.529969654719129,0.09292208169122697,2.3545806890600693,80.10555400931193,0.5715675799355983,35.466974534071966,0.5274195026555357,29.351011948554675,95.25962311725162,-1.4580453459817956E-14,-2.055041840149392E-13,8.458572245797594E-11,8.586889185344058E-11,1.2303114054366012E-12,1.462283354580724E-12,2.3174249018672532E-12,1.0589297393303137E-13,1.1930525117402696E-13,2.9871138477768486E-15,-2.3482274840673197E-14,9.05841923033229E-17,1.2357488274952234E-12,1.2487729464112731E-12,1.3845408668713252E-12,9.72465899459247E-13,1.3699419227044286E-13,1.8917254528216808E-13,-3.583796936086181E-15,1.1809666245467343E-13,-1.4577501699357364E-13,7.744020411213359E-16,5.64596571332765E-14,4.23320821859447E-14,2.403384915101209E-12
46.2,2.9996504805268754E-12,580.5694231934559,0.5694231934606925,16.60958180225497,28.264918407783334,3.400243271917268,2.592187431698594,0.6209088702635909,2.7950586214775965,3.652538794205465,14.55257900245491,2.174798569134596,1.7656996569705272,0.6231556219408323,1.7332819826743648,1.5212894119051605,0.09249239431633906,2.3441709219362203,80.12586244804703,0.5699607388422541,35.46836134653872,0.5247900845301537,29.353072653884237,95.3393062823546,-1.4417469581844866E-14,-2.0312929296101778E-13,8.469274792519249E-11,8.596081470479603E-11,1.2139868951945417E-12,1.443467817569133E-12,2.292001391042386E-12,1.0571488658248826E-13,1.191209942090869E-13,3.033220675678683E-15,-2.3479329424298168E-14,9.112379623330176E-17,1.2301572938473546E-12,1.2429123317455835E-12,1.3741457830646391E-12,9.726654200812803E-13,1.360353711779335E-13,1.8734181096488193E-13,-3.500138995022783E-15,1.1706296721379793E-13,-1.4616691322625908E-13,5.926621143375055E-16,5.643683133627464E-14,4.216346515010176E-14,2.377078817204481E-12
46.3,2.9996504805268754E-12,580.5699011274947,0.5699011274995688,16.622568637019192,28.300209387981475,3.4040772744929506,2.5555070487499525,0.6132999725536726,2.7668812299813728,3.6461961847697584,14.54897387166738,2.1786647251843054,1.7656993607742262,0.6240401733149445,1.732974472649389,1.5128001424884931,0.09207159456838027,2.3339485824511765,80.14583292330802,0.5683800137623529,35.46968075016014,0.5221921634500001,29.355093829811555,95.41811556394508,-1.4255383459602533E-14,-2.0076917362202097E-13,8.479850584570964E-11,8.60515630097855E-11,1.1978658409699236E-12,1.424867733163812E-12,2.2667783027067183E-12,1.0553777135061558E-13,1.1893277313596595E-13,3.0787761812885106E-15,-2.3475301166554568E-14,9.165096738504662E-17,1.2246870479685054E-12,1.237177957389633E-12,1.363932681257296E-12,9.728616015655725E-13,1.3509500836636971E-13,1.8553987011323915E-13,-3.4170900841790313E-15,1.1604173322839784E-13,-1.4654756292999238E-13,4.1332114430758796E-16,5.641514858857466E-14,4.2000048038316124E-14,2.350958153554218E-12
46.4,2.9996504805268754E-12,580.5703736732104,0.570373673215191,16.635403998092904,28.335079988913435,3.4078625821052286,2.519354840140901,0.6057735139665087,2.7389248587592028,3.6398896294394856,14.545418648658282,2.182523031541634,1.7657007530011828,0.624926082019302,1.7326717557513034,1.5044977330007943,0.09165951845293141,2.3239110305232047,80.16547123599364,0.5668250810795493,35.470933991721665,0.5196254769849715,29.357075932243355,95.49605715769374,-1.4094210329577695E-14,-1.9842401128106957E-13,8.490300408927715E-11,8.614114595523122E-11,1.1819466079572324E-12,1.4064818130856456E-12,2.241755986802408E-12,1.0536164142359975E-13,1.187406368531183E-13,3.123782043590262E-15,-2.347020040545122E-14,9.216590268485304E-17,1.219335679656722E-12,1.2315673466585886E-12,1.35389907100555E-12,9.73054501839188E-13,1.3417280524688937E-13,1.8376638747427013E-13,-3.334651447971668E-15,1.150328576901396E-13,-1.4691713486599057E-13,2.3635830471291367E-16,5.639456845572477E-14,4.184172625962864E-14,2.32502374412602E-12
46.5,2.9996504805268754E-12,580.570840861286,0.5708408612908432,16.648088858007654,28.369532874466937,3.411599564628567,2.483724138217847,0.5983290774096786,2.7111899272558233,3.63361957135354,14.541912495751848,2.186373376798451,1.7657037929717951,0.6258132941777985,1.732373735920513,1.496378151616732,0.09125600419287073,2.314055640321657,80.18478310651741,0.5652956184728412,35.472122301948595,0.5170897626261479,29.359019414303862,95.57313728576295,-1.393396490292731E-14,-1.9609398361652365E-13,8.500625063646197E-11,8.622957278550836E-11,1.1662275475024576E-12,1.3883087431406622E-12,2.216934745472441E-12,1.051865095434131E-13,1.1854463453459584E-13,3.1682399759635632E-15,-2.3464037547743342E-14,9.266879639841312E-17,1.214100816108175E-12,1.2260780602137752E-12,1.3440424742222079E-12,9.732441780014945E-13,1.3326846614487455E-13,1.8202102872075346E-13,-3.2528242299637233E-15,1.1403623769214555E-13,-1.4727579575222372E-13,6.175285156162503E-17,5.637505101570195E-14,4.168839634831776E-14,2.2992763583419547E-12
46.6,2.9996504805268754E-12,580.5713027228868,0.5713027228915323,16.660624200408456,28.403570743983696,3.415288594681263,2.448608330923454,0.5909662348402815,2.6836768014023753,3.627386437704251,14.538454588967294,2.190215651132549,1.7657084406818255,0.6267017563200378,1.7320803188510685,1.488437446882119,0.09086089222939751,2.304379800951763,80.20377417520776,0.5637913049788124,35.47324689560311,0.5145847578298495,29.36092472631734,95.64936219512947,-1.377466136909833E-14,-1.9377926077803222E-13,8.510825357411065E-11,8.631685279856002E-11,1.1507069980758223E-12,1.3703471843104884E-12,2.192314833736667E-12,1.0501238801052442E-13,1.1834481560804086E-13,3.2121517259386806E-15,-2.3456823064789786E-14,9.315984016711709E-17,1.2089801217699942E-12,1.2207076959578378E-12,1.3343604258409446E-12,9.734306863293593E-13,1.323816983331926E-13,1.803034605259934E-13,-3.171609473153026E-15,1.1305177024884339E-13,-1.4762371029052135E-13,-1.1051587681931708E-16,5.6356556868665477E-14,4.153995597773363E-14,2.2737167155511016E-12
46.7,2.9996504805268754E-12,580.571759289642,0.5717592896466588,16.673011019571756,28.437196330761356,3.4189300474547437,2.414000862195273,0.5836845476612286,2.6563857943663436,3.62119063985357,14.535044117845079,2.1940497463146036,1.765714656795088,0.6275914153845529,1.7317914119680409,1.4806717464474506,0.09047402522166977,2.2948809171123514,80.2224500027309,0.5623118210524892,35.47430897158285,0.5121102000614692,29.362792315790966,95.72473815592342,-1.3616313399705593E-14,-1.914800054655701E-13,8.520902109086043E-11,8.640299534198218E-11,1.1353832862246568E-12,1.3525957738287342E-12,2.1678964601788788E-12,1.0483928868679195E-13,1.181412297330373E-13,3.2555190749377075E-15,-2.3448567488462003E-14,9.36392230434977E-17,1.2039712981745442E-12,1.2154538889098327E-12,1.3248504744552305E-12,9.736140822825357E-13,1.3151221206311247E-13,1.7861335063701773E-13,-3.0910081203008156E-15,1.1207935231567462E-13,-1.4796104119302322E-13,-2.8046845974616377E-16,5.6339047146100275E-14,4.13963039731907E-14,2.248345485527603E-12
46.8,2.9996504805268754E-12,580.572210593628,0.5722105936328222,16.685250319928663,28.47041240057218,3.422524300545671,2.3798952323330442,0.5764835671133232,2.6293171673140527,3.615032573455337,14.53168028527378,2.197875555714423,1.7657224026361535,0.6284822187218815,1.731506924404907,1.4730772558074465,0.09009524804510634,2.2855564097267913,80.24081607053573,0.5608568486267875,35.475309713021105,0.509665826839054,29.36462262739812,95.79927145978407,-1.3458934152660862E-14,-1.8919637301126714E-13,8.530856147270017E-11,8.648800980917823E-11,1.1202547275062796E-12,1.3350531262428615E-12,2.1436797876441765E-12,1.0466722299853204E-13,1.179339267798262E-13,3.298343838001615E-15,-2.3439281407105692E-14,9.410713152586915E-17,1.1990720837559805E-12,1.2103143110610918E-12,1.315510182932147E-12,9.737944205092275E-13,1.3065972059293514E-13,1.769503679461725E-13,-3.0110210143002843E-15,1.1111888080865063E-13,-1.482879492079814E-13,-4.481253940824548E-16,5.6322483519347436E-14,4.12573403239326E-14,2.2231632889854454E-12
46.9,2.9996504805268754E-12,580.5726566673519,0.5726566673567679,16.69734311559351,28.50322175019909,3.4260717337908875,2.3462849983353338,0.5693628346629559,2.602471130184913,3.60891261858343,14.528362307317582,2.2016929743065052,1.765731640183076,0.6293741140974978,1.7312267669809607,1.4656502570471837,0.08972440778840347,2.276403716547482,80.25887778131955,0.5594260711705287,35.47625028738839,0.5072513757766066,29.36641610296197,95.87296841823319,-1.330253627651501E-14,-1.8692851146398583E-13,8.540688309858355E-11,8.657190563558422E-11,1.105319627400798E-12,1.3177178344611308E-12,2.119664933945923E-12,1.0449620193975853E-13,1.1772295680838775E-13,3.340627863503816E-15,-2.3428975461556504E-14,9.456374959216588E-17,1.194280253649904E-12,1.205286671212716E-12,1.3063371290013715E-12,9.739717548518234E-13,1.2982394021437624E-13,1.753141825610928E-13,-2.9316488985847887E-15,1.101702526237467E-13,-1.4860459314493202E-13,-6.135070940924692E-16,5.630682820753519E-14,4.1122966194183124E-14,2.198170698109304E-12
